tile_bigint,clean_lat,clean_lon,school_id,sn,source_school_id,school_name,school_category,school_settings,district,sector,cell,village,electricity_availability,internet_availability,connectivity_type,number_of_students,number_of_teachers,computers,uuid,giga_school_id,latitude,longitude,percent_2g,percent_3g,percent_4g
2.62512E+15,-1.710777778,29.84191667,733,733,330115,EP JOMA,PUBLIC,"""PRE_PRIMARY,PRIMARY""",GAKENKE,RUSHASHI,JOMA,RUGARAMA,ON GRID,USB_MODEM,3G,315,8,207,c764e517-d146-4f8e-b21e-1d497ececb12,G_RWA_00733,-1.710777778,29.84191667,33.33,57.44,9.23
2.62021E+15,-2.471972222,29.44952778,841,841,121042,GS KIBYAGIRA,PUBLIC,12YBE,NYAMAGABE,UWINKINGI,KIBYAGIRA,SEKERA,ON GRID,USB_MODEM,3G,169,4,362,3bb8dd24-02d6-49c5-9b9b-7a84997acf64,G_RWA_00841,-2.471972222,29.44952778,38.27,51.85,9.88
2.62885E+15,-1.959722222,30.13977778,928,928,131014,RWIMBOGO,PRIVATE,PRIMARY,KICUKIRO,NYARUGUNGA,RWIMBOGO,URWIBUTSO,ON GRID,NONE,None,186,20,141,cfa749c6-a098-4d1b-8745-fd4a17e239c9,G_RWA_00928,-1.959722222,30.13977778,21.27,69.94,8.79
2.62132E+15,-1.874833333,29.53780556,1721,1721,350504,CS GATOVU,GOVERNMENT_AIDED,PRIMARY,NGORORERO,KAGEYO,MURAMBA,RURAMBO,ON GRID,USB_MODEM,3G,950,15,,e29983b5-aed9-40fd-a84c-4a9f4fab4a4e,G_RWA_01721,-1.874833333,29.53780556,30.38,54.43,15.19
2.61915E+15,-1.55753,29.36497,1798,1798,330101,GS BIHE,GOVERNMENT_AIDED,12YBE,RUBAVU,BUGESHI,RUSIZA,BIHE,ON GRID,NONE,None,402,18,,0fac17a0-fc61-41e0-b57d-8677813e471b,G_RWA_01798,-1.55753,29.36497,39.77,46.59,13.64
2.6242E+15,-1.93975,29.7680555,2013,2013,270202,BUTARE,PUBLIC,12YBE,MUHANGA,KABACUZI,BUTARE,NYIRABWAYI,ON GRID,FOUR_G,4G,1355,41,,bb33e1ca-e9a5-4ec3-bbfb-97bba757957c,G_RWA_02013,-1.93975,29.7680555,31.58,56.58,11.84
2.62417E+15,-1.71206,29.76589,2069,2069,421008,NYUNDO I,PUBLIC,12YBE,GAKENKE,MATABA,NYUNDO,KARAMBI,OFF GRID,NONE,None,306,20,,d095ec0f-8c96-426b-b36e-fc67af6176f7,G_RWA_02069,-1.71206,29.76589,38.97,54.41,6.62
2.62565E+15,-1.7220833,29.88425,2281,2281,421403,MUYONGWE,GOVERNMENT_AIDED,12YBE,GAKENKE,MUYONGWE,GISIZA,RUHOKO,ON GRID,NONE,None,2507,46,,9b8b0a1e-5780-4a57-a487-fb7903958a69,G_RWA_02281,-1.7220833,29.88425,32.66,59.68,7.66
2.61896E+15,-1.69978,29.34908,2462,2462,330505,GS KANAMA CATHOLIC,GOVERNMENT_AIDED,12YBE,RUBAVU,KANAMA,MAHOKO,BIKUKA,OFF GRID,NONE,None,581,12,,54fe2a74-5bb8-488c-a302-e2a63043e3d2,G_RWA_02462,-1.69978,29.34908,33.04,57.83,9.13
2.62833E+15,-1.704555556,30.09819444,2473,2473,451202,E S MUTETE,PUBLIC,12YBE,GICUMBI,MUTETE,MUSENYI,MUHORORO,ON GRID,USB_MODEM,3G,623,17,,e7e35967-0fe9-4568-a3a6-d1148e30a796,G_RWA_02473,-1.704555556,30.09819444,35.91,59.09,5
2.6281E+15,-1.94,30.08,2543,2543,121215,God's MISSION SCHOOL FOR PARENT,PRIVATE,"""PRE_PRIMARY,PRIMARY""",GASABO,NDUBA,GATUNGA,REBERO,ON GRID,NONE,None,4301,94,,42da8b9b-a9b2-4a6d-99ef-0d4f3537c281,G_RWA_02543,-1.94,30.08,23.82,68.11,8.07
2.6227E+15,-2.41981,29.6485,2663,2663,250202,ECOLE PRIMAIRE NYANZOGA,GOVERNMENT_AIDED,PRIMARY,NYAMAGABE,CYANIKA,NYANZOGA,MBEHO,ON GRID,NONE,None,199,20,,90287458-ddce-4068-879e-e009ac6ea0e0,G_RWA_02663,-2.41981,29.6485,32.65,57.82,9.52
2.62259E+15,-1.9359444,29.6393055,2779,2779,350209,CS MIDUHA,GOVERNMENT_AIDED,PRIMARY,NGORORERO,GATUMBA,KAMASIGA,NYENYERI,OFF GRID,NONE,None,362,15,,fcdde89c-affd-488e-b196-2ae58eed94e0,G_RWA_02779,-1.9359444,29.6393055,30.43,59.13,10.43
2.62798E+15,-1.984916667,30.07036111,3032,3032,130720,UTUNYENYERI,PRIVATE,PRIMARY,KICUKIRO,KIGARAMA,KIGARAMA,INDATWA,OFF GRID,NONE,None,532,20,,7de3457b-88c2-4c2b-ac4e-af61e9db319f,G_RWA_03032,-1.984916667,30.07036111,23.86,68.6,7.53
2.61898E+15,-1.698305556,29.35130556,3052,3052,330508,MOON LIGHT SCHOOL,PRIVATE,PRIMARY,RUBAVU,KANAMA,MAHOKO,KARA,OFF GRID,NONE,None,532,20,,18e55184-d5b4-40d2-883a-c3d09f3cf923,G_RWA_03052,-1.698305556,29.35130556,33.48,57.59,8.93
2.625E+15,-1.61481,29.83169,3161,3161,420802,GATORERO,PUBLIC,PRIMARY,GAKENKE,KARAMBO,KARAMBO,GATORERO,OFF GRID,NONE,None,654,20,,a9ed26f8-d26a-4e32-9f7f-7ebf3ae7bcf4,G_RWA_03161,-1.61481,29.83169,31.25,60.16,8.59
2.62497E+15,-1.4516111,29.8294166,3173,3173,441606,KABONA,PUBLIC,PRIMARY,BURERA,RUSARABUYE,KABONA,RUTUKU,OFF GRID,NONE,None,677,14,,2b47fe7a-cc80-4ce4-b391-e82aea9fef26,G_RWA_03173,-1.4516111,29.8294166,42.86,47.62,9.52
2.61891E+15,-1.5830555,29.3452222,3356,3356,330208,MUNANIRA,PUBLIC,PRIMARY,RUBAVU,BUSASAMANA,GACURABWENGE,KAMUYENZI,OFF GRID,NONE,None,1044,18,,9a9281c5-c224-4b2a-8cb4-28aaceb44819,G_RWA_03356,-1.5830555,29.3452222,45.88,40,14.12
2.63137E+15,-1.271638889,30.34147222,3419,3419,521019,NSHEKE,PUBLIC,PRIMARY,NYAGATARE,NYAGATARE,NSHEKE,NSHEKE,ON GRID,NONE,None,1453,23,,6d074ada-71ae-48dd-a9e8-88832c277811,G_RWA_03419,-1.271638889,30.34147222,37.5,57.95,4.55
2.62398E+15,-1.6112222,29.7505555,3438,3438,420904,CYINTARE,GOVERNMENT_AIDED,PRIMARY,GAKENKE,KIVURUGA,CYINTARE,NYARUBUYE,ON GRID,NONE,None,1890,24,,8391ccb8-0458-4dcf-bb3c-1078fa9c2e47,G_RWA_03438,-1.6112222,29.7505555,33.33,57.87,8.8
2.6227E+15,-2.48792,29.64844,3622,3622,240401,BIRAMBO SCHOOL,GOVERNMENT_AIDED,PRIMARY,HUYE,KIGOMA,GISHIHE,KARAMBI,ON GRID,USB_MODEM,3G,1006,20,,be6a5eab-b1a6-4102-9b7f-2e6dff8b2426,G_RWA_03622,-2.48792,29.64844,30.41,60.14,9.46
2.62457E+15,-2.018388889,29.79802778,3820,3820,270108,ES ELLENNA GUERRA,PRIVATE,SECONDARY,MUHANGA,CYEZA,NYARUNYINYA,BUHORO,ON GRID,FOUR_G,4G,652,11,,85922d7b-64e9-4ce6-b09d-e44c487d13bd,G_RWA_03820,-2.018388889,29.79802778,34.8,54.63,10.57
2.62826E+15,-1.619138889,30.09272222,4150,4150,450614,EAR Kageyo TVET School,PRIVATE,TVET,GICUMBI,KAGEYO,NYAMIYAGA,GATARE,ON GRID,USB_MODEM,3G,2451,65,,7ec25776-021d-4e66-89b0-dfd6e91b4d87,G_RWA_04150,-1.619138889,30.09272222,33.77,58.77,7.46
2.6264E+15,-1.96175,29.94405556,4163,4163,281218,RUNDA TVET SCHOOL,PUBLIC,TVET,KAMONYI,RUNDA,KABAGESERA,KABAGESERA,ON GRID,WIMAX,3.5G,682,23,,36021ef3-e99c-44d0-ad82-a87d575cb68d,G_RWA_04163,-1.96175,29.94405556,32.4,60.2,7.4
2.6242E+15,-2.34019,29.76808,4178,4178,210128,KAVUMU TVET SCHOOL,PUBLIC,TVET,NYANZA,BUSASAMANA,GAHONDO,KAVUMU,ON GRID,WIMAX,3.5G,1324,23,,8535b2bd-6a23-4026-b8b6-0266a380def1,G_RWA_04178,-2.34019,29.76808,30.97,59,10.03
2.62393E+15,-1.72392,29.7465,175,175,421004,MATABA,GOVERNMENT_AIDED,12YBE,GAKENKE,MATABA,NYUNDO,MATABA,OFF GRID,NONE,None,269,20,282,a6e5c8d3-016c-4262-a0dc-cc67a513206c,G_RWA_00175,-1.72392,29.7465,39.84,53.13,7.03
2.63456E+15,-1.865805556,30.59691667,213,213,540706,GS NYAMUGARI,PUBLIC,12YBE,KAYONZA,MWIRI,NYAMUGARI,KABUKEYE,OFF GRID,NONE,None,607,17,265,98b453e2-46bf-4624-aa1a-10b5c2660bf0,G_RWA_00213,-1.865805556,30.59691667,20,67.27,12.73
2.626E+15,-2.096833333,29.91252778,586,586,551107,EP BIBUNGO,PUBLIC,"""PRE_PRIMARY,PRIMARY""",KAMONYI,NYAMIYAGA,BIBUNGO,NKIMBIRI,ON GRID,NONE,None,275,20,136,e5fc6234-be9f-4356-a556-04f32d7f18b2,G_RWA_00586,-2.096833333,29.91252778,27.36,63.21,9.43
2.62493E+15,-2.38875,29.82669444,896,896,421003,GS KARAMA,PUBLIC,12YBE,NYANZA,NTYAZO,CYOTAMAKARA,KANKIMA,ON GRID,USB_MODEM,3G,400,10,356,6f318808-f87b-441a-95b9-e91713248727,G_RWA_00896,-2.38875,29.82669444,34.36,55.38,10.26
2.62408E+15,-1.367,29.75880556,943,943,361211,EP KAYENZI,PUBLIC,PRIMARY,BURERA,KAGOGO,KAYENZI,KIYIRA,ON GRID,NONE,None,251,20,98,e8f4ab1e-818a-4733-87ea-ac68f69739f0,G_RWA_00943,-1.367,29.75880556,35,50,15
2.61889E+15,-2.09925,29.3435277,1002,1002,310105,GATOKI,GOVERNMENT_AIDED,PRIMARY,KARONGI,BWISHYURA,GASURA,GATOKI,OFF GRID,NONE,None,532,20,107,84dc2ebf-c10a-473b-b183-e33f72fd30d6,G_RWA_01002,-2.09925,29.3435277,35.42,51.39,13.19
2.62109E+15,-2.524666667,29.51947222,1041,1041,251603,EP GISANZE,GOVERNMENT_AIDED,PRIMARY,NYAMAGABE,TARE,BUHORO,KANSEREGE,OFF GRID,NONE,None,605,20,190,585aef27-58b9-4363-b440-3964f0c79590,G_RWA_01041,-2.524666667,29.51947222,36.11,54.17,9.72
2.62016E+15,-2.1045833,29.4453611,1042,1042,310405,EP GITEGA,GOVERNMENT_AIDED,PRIMARY,KARONGI,GITESI,GITEGA,BUGOBERI,ON GRID,NONE,None,609,17,147,bb3e6120-e33d-4f20-9017-bcb716b677d2,G_RWA_01042,-2.1045833,29.4453611,30.21,55.21,14.58
2.61743E+15,-2.366527778,29.22711111,1300,1300,241208,EP RUHENGERI,PUBLIC,PRIMARY,NYAMASHEKE,CYATO,BISUMO,RUHENGERI,ON GRID,USB_MODEM,3G,411,11,126,d68db116-b573-40e8-9215-92634e480c6a,G_RWA_01300,-2.366527778,29.22711111,22.22,61.11,16.67
2.62615E+15,-1.52172,29.92406,1541,1541,440605,GS RWASA,GOVERNMENT_AIDED,12YBE,BURERA,GATEBE,RWASA,MURAMBO,ON GRID,NONE,None,748,23,131,56bcf68b-4184-4e59-b08b-0f880aa6f4fa,G_RWA_01541,-1.52172,29.92406,39.29,58.33,2.38
2.62796E+15,-2.171333333,30.06891667,1638,1638,571014,Ep Kanazi,PUBLIC,PRIMARY,BUGESERA,NYAMATA,KANAZI,NYARUGATI II,ON GRID,NONE,None,244,16,135,5a349cf6-81d1-4e85-a615-d74a15dcd919,G_RWA_01638,-2.171333333,30.06891667,27.79,62.84,9.37
2.6301E+15,-1.467194444,30.23983333,1726,1726,520710,EP NYARUZIBA,PUBLIC,PRIMARY,NYAGATARE,MIMURI,BIBARE,BIBARE,ON GRID,USB_MODEM,3G,1103,24,,d3c0ab2d-b46c-4ac1-bcab-06a1f728a9d9,G_RWA_01726,-1.467194444,30.23983333,37.29,56.78,5.93
2.61628E+15,-2.332,29.13494,2238,2238,370609,GS TYAZO,GOVERNMENT_AIDED,12YBE,NYAMASHEKE,KANJONGO,KIBOGORA,NYAGACACA,ON GRID,NONE,None,1220,18,,dd7ae1b5-c521-4587-b2a4-20ab708573a2,G_RWA_02238,-2.332,29.13494,31,60,9
2.62707E+15,-1.58883,29.99797,2395,2395,451403,G S KINISHYA,PUBLIC,12YBE,GICUMBI,NYANKENKE,YARAMBA,NYARUBUYE,ON GRID,USB_MODEM,3G,4545,61,,dc579bdb-264f-48bd-ad31-84b6d0cfb264,G_RWA_02395,-1.58883,29.99797,38.46,56.8,4.73
2.62788E+15,-1.92214,30.06256,2502,2502,120433,"""IBYIRINGIROBYEJO SAINTE MARIE MONTESORIE""""""""""",PRIVATE,"""PRE_PRIMARY,PRIMARY""",GASABO,GISOZI,MUSEZERO,AMAJYAMBERE,ON GRID,NONE,None,532,20,,f11ee564-8752-4e34-aab8-f977655535e7,G_RWA_02502,-1.92214,30.06256,25.65,67.68,6.67
2.6224E+15,-1.49414,29.62431,2503,2503,431002,CHRIST THE LORD,PRIVATE,"""PRE_PRIMARY,PRIMARY""",MUSANZE,MUSANZE,CYABAGARURA,KAGEYO,ON GRID,NONE,None,532,20,,88ec699e-430e-4dbc-849f-8090e357f1ac,G_RWA_02503,-1.49414,29.62431,35.65,54.89,9.46
2.62155E+15,-1.54992,29.556,2538,2538,430103,CHANCE NURSERY,PRIVATE,"""PRE_PRIMARY,PRIMARY""",MUSANZE,BUSOGO,GISESERO,JABIRO,ON GRID,NONE,None,1101,19,,c523f89a-1165-4d31-b0c2-ad2783db1c60,G_RWA_02538,-1.54992,29.556,39.93,53.73,6.34
2.62314E+15,-1.42833,29.68333,2620,2620,440509,NYANGWE,GOVERNMENT_AIDED,PRIMARY,BURERA,GAHUNGA,NYANGWE,GIKORO,ON GRID,FOUR_G,4G,911,16,,9e7b5d63-820e-4936-aa78-415ca9ad735a,G_RWA_02620,-1.42833,29.68333,40.26,45.45,14.29
2.61382E+15,-2.61378,28.93828,2662,2662,360405,EP GASHONGA PROTESTANT,GOVERNMENT_AIDED,PRIMARY,RUSIZI,GASHONGA,RUSAYO,NYAMUTARAMA,OFF GRID,NONE,None,197,13,,2d0666e5-ca4b-4a48-b916-c367e1e3ffd5,G_RWA_02662,-2.61378,28.93828,28.92,62.65,8.43
2.62821E+15,-1.9896388,30.0889166,3128,3128,130204,APAPED MURAMBI,PRIVATE,PRIMARY,KICUKIRO,GATENGA,NYANZA,MURAMBI,OFF GRID,NONE,None,608,10,,e972e290-ecd2-4f08-8cab-9ba9019e5762,G_RWA_03128,-1.9896388,30.0889166,23.29,68.34,8.37
2.62213E+15,-2.53169,29.60261,3141,3141,240612,NKORWE,GOVERNMENT_AIDED,PRIMARY,HUYE,MARABA,BUREMERA,NKORWE,OFF GRID,NONE,None,627,20,,0cee2190-4bbd-4336-88dc-1917da13de90,G_RWA_03141,-2.53169,29.60261,31.25,61.46,7.29
2.62524E+15,-2.6218888,29.8510833,3405,3405,221101,DAHWE,GOVERNMENT_AIDED,PRIMARY,GISAGARA,NDORA,DAHWE,GITWA,OFF GRID,NONE,None,1269,13,,32bc28da-ccbb-44ee-b2c4-3fff67a70a10,G_RWA_03405,-2.6218888,29.8510833,41.67,48.96,9.38
2.62418E+15,-2.3386111,29.7666944,3685,3685,210132,Pre-PRIMARY Mugandamure,PRIVATE,PRIMARY,NYANZA,BUSASAMANA,KAVUMU,AKIRABO,ON GRID,USB_MODEM,3G,1287,19,,e3174d66-80ac-4aea-9d43-cb0439d46efc,G_RWA_03685,-2.3386111,29.7666944,31.75,58.75,9.5
2.62461E+15,-2.049166667,29.80133333,3885,3885,270116,PADRI VJKO Kivumu TSS,PRIVATE,SECONDARY,MUHANGA,CYEZA,KIVUMU,MUSENGO,OFF GRID,NONE,None,677,11,,d530322b-5b43-44e6-bd20-27aa1d4eaa39,G_RWA_03885,-2.049166667,29.80133333,32.66,57.91,9.43
2.62759E+15,-1.793638889,30.03927778,274,274,411104,GS MURAMBI,PUBLIC,12YBE,RULINDO,MURAMBI,MUGAMBAZI,KIGARAMA,ON GRID,NONE,None,1074,17,235,64903767-471f-4390-b0c2-770cbf154c0a,G_RWA_00274,-1.793638889,30.03927778,37.34,53.9,8.77
2.62637E+15,-1.515527778,29.942,582,582,351213,EP GATEBE,PUBLIC,"""PRE_PRIMARY,PRIMARY""",BURERA,GATEBE,GABIRO,KAGANO,ON GRID,NONE,None,253,20,176,9aec6fb6-c03e-458c-ae6e-772de5baec86,G_RWA_00582,-1.515527778,29.942,39.18,57.73,3.09
2.62798E+15,-1.984916667,30.07036111,1152,1152,120124,EP UTUNYENYERI,PUBLIC,PRIMARY,KICUKIRO,KIGARAMA,KIGARAMA,INDATWA,ON GRID,USB_MODEM,3G,92,6,163,8dd71dee-db10-446f-9193-882b538ed2aa,G_RWA_01152,-1.984916667,30.07036111,23.86,68.6,7.53
2.62673E+15,-1.65225,29.97013889,1171,1171,270834,EP MURWA,PUBLIC,PRIMARY,RULINDO,RUKOZO,BURARO,KIVOMO,ON GRID,USB_MODEM,3G,105,5,142,e2bf38ed-6c36-4dd8-93a4-81950d1c4e5d,G_RWA_01171,-1.65225,29.97013889,35.26,58.42,6.32
2.61788E+15,-2.169944444,29.26333333,1297,1297,310107,EP RUSUZUMIRO,PUBLIC,PRIMARY,NYAMASHEKE,GIHOMBO,KIBINGO,RUSUZUMIRO,ON GRID,USB_MODEM,3G,407,20,323,f3e89d39-e39d-4188-a5aa-6cec4e5f69b6,G_RWA_01297,-2.169944444,29.26333333,34.96,51.22,13.82
2.62788E+15,-2.354583333,30.06261111,1383,1383,520618,EP KAGANO,PUBLIC,PRIMARY,BUGESERA,NGERUKA,RUTONDE,RUYONZA,ON GRID,USB_MODEM,3G,900,18,163,ca01a0fd-389d-44ac-b03a-9e3dd0dcf398,G_RWA_01383,-2.354583333,30.06261111,44.44,42.86,12.7
2.62168E+15,-2.46983,29.56683,1612,1612,250311,GS GIKONGORO,GOVERNMENT_AIDED,12YBE,NYAMAGABE,GASAKA,NYAMUGARI,NYARUSANGE,ON GRID,USB_MODEM,3G,2884,55,159,8e86db95-dac7-48b7-ba31-3702cd26cfea,G_RWA_01612,-2.46983,29.56683,35.61,58.05,6.34
2.62523E+15,-2.3355555,29.8506666,1626,1626,210706,EP KABUYE,PUBLIC,PRIMARY,NYANZA,MUYIRA,NYAMIYAGA,KABUYE,ON GRID,FOUR_G,4G,796,27,262,39f9eede-2009-4594-87ae-781e7ad5187e,G_RWA_01626,-2.3355555,29.8506666,31.84,58.21,9.95
2.61974E+15,-2.20467,29.41161,2130,2130,311324,EP RUTABI,GOVERNMENT_AIDED,12YBE,KARONGI,TWUMBA,RUTABI,RUTABI,OFF GRID,NONE,None,532,20,,188e327a-bb06-4f60-af2d-d50f8a1c610e,G_RWA_02130,-2.20467,29.41161,22.92,58.33,18.75
2.61518E+15,-2.573361111,29.04691667,2864,2864,361501,EP BUNYERERI,GOVERNMENT_AIDED,PRIMARY,RUSIZI,NYAKABUYE,KIZIHO,RUHINGA,ON GRID,NONE,None,456,14,,7c43c34c-c158-49b4-b366-ebb60e1fb562,G_RWA_02864,-2.573361111,29.04691667,28.36,62.69,8.96
2.62548E+15,-1.45108,29.87092,3418,3418,441102,BUHITAII,GOVERNMENT_AIDED,PRIMARY,BURERA,KIVUYE,MURWA,RUSASA,OFF GRID,NONE,None,1445,28,,4c291945-823d-4c8f-a072-e4c56962d65c,G_RWA_03418,-1.45108,29.87092,40.35,50.88,8.77
2.63427E+15,-2.333944444,30.57322222,3723,3723,550206,RWABUTAZI PRIMARY SCHOOL,PRIVATE,PRIMARY,KIREHE,GATORE,RWABUTAZI,SAMUKO,ON GRID,USB_MODEM,3G,1539,22,,d4f3cbbd-d528-4e98-8770-cdf1aa01b9f4,G_RWA_03723,-2.333944444,30.57322222,50,36.76,13.24
2.63423E+15,-2.241472222,30.56947222,4154,4154,560703,E S RUKIRA,PUBLIC,TVET,NGOMA,MURAMA,RURENGE,GITABA,ON GRID,WIMAX,3.5G,388,12,,c311c4c2-a56b-420a-85e9-dae17d3c8a94,G_RWA_04154,-2.241472222,30.56947222,48.92,42.45,8.63
2.61394E+15,-2.6147777,28.9481666,4187,4187,361802,COLLEGE LA LUMIERE DE GASHONGA,PUBLIC,TVET,RUSIZI,RWIMBOGO,RUBUGU,NTENYI,ON GRID,WIMAX,3.5G,1685,29,,a24db023-9f60-4fbe-b2fe-3f98ea03a114,G_RWA_04187,-2.6147777,28.9481666,29.11,63.29,7.59
2.62553E+15,-2.66144,29.87442,301,301,220704,GS CYUMBA,GOVERNMENT_AIDED,12YBE,GISAGARA,MUGANZA,CYUMBA,RWIMISAMBI,ON GRID,NONE,None,1473,16,286,cdffcd4a-197d-43f1-8e2b-6c5a698c7f06,G_RWA_00301,-2.66144,29.87442,40.48,47.62,11.9
2.62344E+15,-1.84228,29.70761,965,965,270305,EP JARAMA,GOVERNMENT_AIDED,PRIMARY,MUHANGA,KIBANGU,MUBUGA,JARAMA,OFF GRID,NONE,None,331,20,121,94b7fea1-675d-48d1-964a-b46b844e5847,G_RWA_00965,-1.84228,29.70761,32.98,58.51,8.51
2.62495E+15,-1.45125,29.82792,1017,1017,441603,BUMBA,PRIVATE,PRIMARY,BURERA,RUSARABUYE,KABONA,BUSUTAMO,OFF GRID,NONE,None,532,20,176,b1de877d-4938-44bc-b4cb-3a01a78d0c0d,G_RWA_01017,-1.45125,29.82792,42.86,47.62,9.52
2.61845E+15,-1.8988333,29.3090555,1057,1057,320109,KARAMA,GOVERNMENT_AIDED,PRIMARY,RUTSIRO,BONEZA,NKIRA,MUNANIRA,ON GRID,NONE,None,703,13,203,71db5713-6976-46e5-8191-9cf543bdb2a6,G_RWA_01057,-1.8988333,29.3090555,30.32,57.42,12.26
2.63187E+15,-2.2008333,30.3811111,1505,1505,561306,GS Rukoma,GOVERNMENT_AIDED,12YBE,NGOMA,SAKE,RUKOMA,ISANGANO,ON GRID,FOUR_G,4G,846,25,127,6bf99a06-a2ed-4faa-9357-146615c4d97e,G_RWA_01505,-2.2008333,30.3811111,39.6,50.34,10.07
2.62162E+15,-2.59459,29.56184,1899,1899,230507,NYAMYUMBA SECONDARY SCHOOL,PUBLIC,SECONDARY,NYARUGURU,MATA,MURAMBI,NYAMYUMBA,ON GRID,FOUR_G,4G,1657,38,,8117ca7e-7450-4c0d-8a74-e98874a2485e,G_RWA_01899,-2.59459,29.56184,29.67,67.03,3.3
2.61923E+15,-2.236666667,29.37058333,1950,1950,311327,ES GAKUTA,PUBLIC,SECONDARY,KARONGI,TWUMBA,MUREHE,DUHATI,ON GRID,WIMAX,3.5G,1938,36,,81188161-04a2-4f32-b2fc-55bcc2aff02e,G_RWA_01950,-2.236666667,29.37058333,26.32,55.26,18.42
2.62051E+15,-1.583305556,29.47311111,1996,1996,340208,KAREBA,GOVERNMENT_AIDED,12YBE,NYABIHU,JENDA,KAREBA,KAREBA,OFF GRID,FOUR_G,4G,994,18,,dca649af-645e-449e-90a5-5becedd7b165,G_RWA_01996,-1.583305556,29.47311111,44.9,46.26,8.84
2.61572E+15,-2.3405,29.09036,2048,2048,370506,GS NYAMASHEKE A,GOVERNMENT_AIDED,12YBE,NYAMASHEKE,KAGANO,NINZI,GIKUYU,ON GRID,FOUR_G,4G,2917,43,,f27c9a51-75e7-40a8-84c2-11f6c2840555,G_RWA_02048,-2.3405,29.09036,31.32,59.89,8.79
2.62275E+15,-2.629,29.65231,2064,2064,240309,Gs MUHEMBE,GOVERNMENT_AIDED,12YBE,HUYE,KARAMA,MUHEMBE,UWIMPUNDU,OFF GRID,NONE,None,246,12,,488ab261-f8d2-46f6-adcc-454aba2e26c4,G_RWA_02064,-2.629,29.65231,27.66,62.77,9.57
2.62937E+15,-1.379638889,30.18138889,2254,2254,520203,GS GIKAGATI,PUBLIC,12YBE,NYAGATARE,KARAMA,GIKAGATI,RUTEGAMATWI,ON GRID,NONE,None,1431,28,,a386bbf9-f858-41a2-bcaf-a6090a523989,G_RWA_02254,-1.379638889,30.18138889,41.27,52.38,6.35
2.62321E+15,-2.66403,29.68914,2269,2269,240111,GSNYUMBA,GOVERNMENT_AIDED,12YBE,HUYE,GISHAMVU,NYUMBA,GASYANKINGI,ON GRID,NONE,None,1722,28,,3a8d720c-302c-4e26-bf84-70ec76033889,G_RWA_02269,-2.66403,29.68914,32.53,57.83,9.64
2.62034E+15,-2.16542,29.46011,2840,2840,310423,EP RURUMBU,PUBLIC,PRIMARY,KARONGI,GITESI,RWARIRO,RUSEKERA,OFF GRID,NONE,None,417,20,,33356432-94bc-4fe0-b86a-b573352429df,G_RWA_02840,-2.16542,29.46011,29.03,56.45,14.52
2.62611E+15,-1.697583333,29.92097222,2881,2881,410302,EP MURAMBI PU,PUBLIC,PRIMARY,RULINDO,BUSHOKI,KAYENZI,RWANZU,ON GRID,NONE,None,478,13,,79d102d8-ab42-45a9-8320-c351cca2c1c0,G_RWA_02881,-1.697583333,29.92097222,33.57,60.29,6.14
2.63299E+15,-1.73925,30.47072222,2987,2987,541015,EP NYABIGEGA,GOVERNMENT_AIDED,PRIMARY,KAYONZA,RUKARA,RWIMISHINYA,KARAGARI II,OFF GRID,NONE,None,532,20,,60117800-6a74-46d1-86bf-ba4f119a05a8,G_RWA_02987,-1.73925,30.47072222,30.14,58.9,10.96
2.62483E+15,-2.12881,29.81878,3102,3102,260603,GISANGA PRIMARY SCHOOL,GOVERNMENT_AIDED,PRIMARY,RUHANGO,MBUYE,GISANGA,NYARUGENGE,ON GRID,NONE,None,564,13,,0a95e424-756c-4fbf-a499-106e94a8b322,G_RWA_03102,-2.12881,29.81878,28.67,62.01,9.32
2.62448E+15,-2.23853,29.79094,3340,3340,260901,AMIZERO,PRIVATE,PRIMARY,RUHANGO,RUHANGO,NYAMAGANA,MUJYEJURU I,OFF GRID,NONE,None,1012,11,,9ed8ba43-5383-492d-b812-24c7771e0846,G_RWA_03340,-2.23853,29.79094,29.13,62.16,8.71
2.62229E+15,-1.56267,29.61592,3461,3461,431109,CS RUGALIKA,GOVERNMENT_AIDED,PRIMARY,MUSANZE,NKOTSI,RUYUMBA,NYAKIGEZI,ON GRID,USB_MODEM,3G,261,20,,7e313ed7-20d6-4507-a5ae-aaadd9da4811,G_RWA_03461,-1.56267,29.61592,44.23,48.08,7.69
2.6285E+15,-1.94614,30.11169,3484,3484,121309,Kigali mustard seed school,PRIVATE,PRIMARY,GASABO,REMERA,NYABISINDU,AMAREMBO I,OFF GRID,USB_MODEM,3G,401,17,,3ac98b8f-0417-415c-bbb0-08675840184e,G_RWA_03484,-1.94614,30.11169,23.53,68.41,8.06
2.62104E+15,-2.78597,29.51597,109,109,230109,GS MUSEBEYA,GOVERNMENT_AIDED,12YBE,NYARUGURU,BUSANZE,RUNYOMBYI,MUSEBEYA,ON GRID,FOUR_G,4G,1629,17,107,7fe564e8-abb0-435c-8c79-2fac90f37090,G_RWA_00109,-2.78597,29.51597,33.33,53.85,12.82
2.63019E+15,-1.287,30.2471666,182,182,521001,BRIGHT ACADEMY,PRIVATE,12YBE,NYAGATARE,NYAGATARE,BARIJA,BARIJA A,OFF GRID,NONE,None,384,20,302,8e903b00-fa17-4e57-bd73-13581f199ea8,G_RWA_00182,-1.287,30.2471666,33.33,61.9,4.76
