tile_bigint,clean_lat,clean_lon,uuid,country,source,giga_school_id,source_school_id,name,education_level,lat,lon,hex8,dq_score,source_timestamp,master_timestamp,school_archive,electricity_availability,connectivity_availability,num_students,num_teachers,num_computers,computer_lab,percent_2g,percent_3g,percent_4g
2.09E+15,9.031044,-12.91017,0213eff9-06d5-3a5f-a50d-e2477669125c,Sierra Leone,government,G_SL_002844,220305212,"""SAINT MONICA'S ROMAN CATHOLIC PRIMARY SCHOOL  (KAMBA SECTION, MASORIE TOWN (9.031085 ; -12.91009)""",Primary,9.031044,-12.91017,8854eb5a15fffff,1,2020,17:40.1,No,No,No,460,8,,No,10.94,74.22,14.84
2.09E+15,9.136557,-12.84237,13b95539-6d94-38ca-a7e5-4b69c3e6d750,Sierra Leone,government,G_SL_002954,220503205,"""KAMBIA DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL  (KAWULA SECTION, KAWULA TOWN (9.136508 ; -12.84242)""",Primary,9.136557,-12.84237,8854ea26d7fffff,1,2020,17:40.1,No,No,No,293,6,,No,11.02,74.02,14.96
2.09E+15,9.158636,-12.7509,c980baa3-9f79-3c2b-b5b4-18a78bea9374,Sierra Leone,government,G_SL_002956,220503216,"""KAMBIA DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL  (SAMU SECTION, SAMU TOWN (9.158605 ; -12.75087)""",Primary,9.158636,-12.7509,8854ebc8c5fffff,0.94,2020,17:40.1,No,No,No,291,7,,No,11.02,74.02,14.96
2.09E+15,9.235489,-12.64104,cd66394c-8ec2-30f3-a86d-5378eb72ef83,Sierra Leone,government,G_SL_003111,220701201,"""SAINT PHILIP ROMAN CATHOLIC PRIMARY  (MAMANKO SECTION, MADAINBAY TOWN (9.235593 ; -12.64115)""",Primary,9.235489,-12.64104,8854ebc005fffff,1,2020,17:40.1,No,No,No,125,3,,No,11.02,74.02,14.96
2.10E+15,9.503659,-12.23987,b14e16d7-e338-32df-9b88-79d920311e7e,Sierra Leone,government,G_SL_003418,211201103,"""SLMB PRE -SCHOOL  (KAMAKWIE SECTION, KAMAKWEI TOWN (9.503617 ; -12.23997)""",Primary,9.503659,-12.23987,8854e8293dfffff,1,2020,17:40.1,No,No,No,73,2,,No,11.29,74.19,14.52
2.09E+15,8.865813,-12.87512,8f778971-eeb5-3068-9527-81bbd93efe3e,Sierra Leone,government,G_SL_003559,240101211,"""KANKAYLAY ISLAMIC PRIMARY SCHOOL  (GBELLA SECTION, ROKON BUREH TOWN (8.865975 ; -12.87536)""",Primary,8.865813,-12.87512,8854eb4187fffff,1,2020,17:40.1,No,No,No,247,3,,No,11.11,73.81,15.08
2.09E+15,8.980075,-12.63892,24d0c4ab-41d9-376d-9506-51edaf958c5d,Sierra Leone,government,G_SL_003787,240102229,"""SIERRA LEONE MUSLIM BROTHERHOOD PRIMARY  (BARMOI SECTION, GBARAY KASSEH TOWN (8.980026 ; -12.639)""",Primary,8.980075,-12.63892,8854eb56c3fffff,1,2020,17:40.1,No,No,No,332,7,,No,11.02,74.02,14.96
2.09E+15,8.472704,-12.99337,92ce6cb0-607c-3f6e-81c3-f7b1155e5dd8,Sierra Leone,government,G_SL_003829,240501304,"""COMMUNITY JUNIOR SECONDARY SCHOOL  (TUMBA SECTION, MABAIMBA TOWN (8.473033 ; -12.99265)""",Secondary,8.472704,-12.99337,8854cca5adfffff,1,2020,17:40.1,No,No,No,150,7,,No,12,72.8,15.2
2.09E+15,8.831021,-12.9563,be76fecd-8693-34b2-a1d2-034857fc7ae7,Sierra Leone,government,G_SL_003953,240706306,"""CHURCH OF GOD OF PROPHECY PRAMARY SCHOOL  (KATONGHA SECTION, KATOMA TOWN (8.830956 ; -12.95634)""",Primary,8.831021,-12.9563,8854eb4889fffff,0.94,2020,17:40.1,No,No,No,321,7,,No,11.2,73.6,15.2
2.09E+15,8.845472,-13.18988,afece39c-dd29-3eee-95e2-daebf6d29a55,Sierra Leone,government,G_SL_003963,240603206,"""DISTRICT COUNCIL SCHOOL  (URIKA SECTION, KITOCK TOWN (8.845652 ; -13.18991)""",Primary,8.845472,-13.18988,8854cc8091fffff,1,2020,17:40.1,No,No,No,231,3,,No,11.02,74.02,14.96
2.09E+15,8.707201,-12.68426,25819e2d-9837-35e7-a793-122498f98d0a,Sierra Leone,government,G_SL_004088,240705103,"""PHIL ROCHE PRE SCHOOL  (BATHPOLON SECTION, GBARAY JUNCTION TOWN (8.707314 ; -12.68437)""",Primary,8.707201,-12.68426,8854eb7ad3fffff,1,2020,17:40.1,No,No,No,35,4,,No,12,72.8,15.2
2.09E+15,8.697622,-12.59637,66ce3e16-b048-3ed3-978b-1b16d78ed430,Sierra Leone,government,G_SL_004189,240802223,"""SIERRA LEONE MUSLIM BROTHERHOOD SLMB) PRIMARY SCHOOL - ROMAMBOI  (ROGBALLAN SECTION SECTION, ROMAMBOI TOWN (8.697547 ; -12.59651)""",Primary,8.697622,-12.59637,8854eb7095fffff,1,2020,17:40.1,No,No,No,211,5,,No,11.9,73.02,15.08
2.10E+15,8.765128,-12.05548,4d40abf1-fe9b-301b-ab4c-dd16ea689db8,Sierra Leone,government,G_SL_004365,210202213,"""GBANKA  COMMUNITY PRIMARY  SCHOOL  (MATOTOKA SECTION, ROGBANKA TOWN (8.76527 ; -12.05538)""",Primary,8.765128,-12.05548,8854ebac91fffff,1,2020,17:40.1,No,No,No,110,5,,No,11.81,73.23,14.96
2.10E+15,8.876236,-12.26681,e5a2115d-fd0e-32e1-9bda-dc4d79240a82,Sierra Leone,government,G_SL_004556,210703218,"""BOMBALI DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL  (THONKOMBA SECTION SECTION, THONKOMBA TOWN (8.876097 ; -12.26692)""",Primary,8.876236,-12.26681,8854eba937fffff,1,2020,17:40.1,No,No,No,196,3,,No,11.81,73.23,14.96
2.10E+15,8.703268,-12.05829,3cfbd2ea-56b0-3bca-87ee-7a7f64ec3361,Sierra Leone,government,G_SL_004795,210802212,"""CHILD IN NEED PRIMARY SCHOOL  (MASABONG PIL SECTION, MAKANKOI TOWN (8.70298 ; -12.05802)""",Primary,8.703268,-12.05829,8854eb36ddfffff,1,2020,17:40.1,No,No,No,203,5,,No,12,73.6,14.4
2.12E+15,9.445786,-10.86064,04d56506-340f-3f2a-a0cf-beb24927a99c,Sierra Leone,government,G_SL_004973,230502205,"""MISSIONARY  CHURCH   OF  AFRICA    PRIMARY  SCHOOL, MONGO   KALIGEREH  (MONGO 111 SECTION, KALIGEREH TOWN (9.445831 ; -10.86081)""",Primary,9.445786,-10.86064,88545a4c8bfffff,1,2020,17:40.1,No,No,No,229,6,,No,11.81,73.23,14.96
2.11E+15,9.249103,-11.45425,633ecd30-b71a-374e-b8ef-92d6a14ad055,Sierra Leone,government,G_SL_005112,101,"""CHRISTIAN REFORM CHURCH  (KONGBLAFEH SECTION SECTION, FORIA TOWN (9.24929 ; -11.45394)""",Primary,9.249103,-11.45425,8854e900e7fffff,1,2020,17:40.1,No,No,No,75,4,,No,11.72,73.44,14.84
2.10E+15,9.713977,-11.79086,1fa64502-2b80-31ff-9cf5-c63bdfcbb2dc,Sierra Leone,government,G_SL_005334,231002207,"""WESLEYAN CHURCH OF SIERRA LEONE PRIMARY SCHOOL , KAKONDOBI  (KAMANINKIE SECTION, KAKONDOBI TOWN (9.714113 ; -11.79081)""",Primary,9.713977,-11.79086,8854e9db29fffff,1,2020,17:40.1,No,No,No,137,4,,No,11.11,74.6,14.29
2.10E+15,8.725739,-11.94669,c06cfe11-aca0-3c43-be63-eff0580dd668,Sierra Leone,government,G_SL_005501,250501301,"""AHMADIYYA MUSLIM SECONDARY SCHOOL  (BO REOAD SECTION SECTION, MAGBURAKA TOWN (8.725785 ; -11.94669)""",Secondary,8.725739,-11.94669,8875b6dab5fffff,1,2020,17:40.1,No,No,No,253,10,,No,11.9,73.81,14.29
2.10E+15,8.631661,-12.01774,113f5814-7948-36a9-9c3f-6a0f306229af,Sierra Leone,government,G_SL_005607,250504236,"""M.C.A PRIMARY SCHOOL  MAMUNTHA  (MAMUNTHA SECTION SECTION, MAMUNTHA TOWN (8.631668 ; -12.01779)""",Primary,8.631661,-12.01774,8875b6c84dfffff,1,2020,17:40.1,No,No,No,244,5,,No,11.81,73.23,14.96
2.11E+15,8.587494,-11.42849,b6d1b058-0217-31a4-a0c1-bc16d35d869a,Sierra Leone,government,G_SL_005752,250602219,"""TONKOLILI   DISTRICT    COUNCIL   PRIMARY   SCHOOL  (THAMA SECTION, MATHOLLEY TOWN (8.587526 ; -11.42854)""",Primary,8.587494,-11.42849,8875b6851dfffff,1,2020,17:40.1,No,No,No,240,5,,No,12,73.6,14.4
2.10E+15,8.585796,-11.92821,005040fd-c6cd-3e2b-b051-86e5c802f724,Sierra Leone,government,G_SL_005921,251001226,"""SEVENTH DAY ADVENTIST PRIMARY SCHOOL  (MANGAY BANA SECTION SECTION, ROSENGBEH TOWN (8.585767 ; -11.92823)""",Primary,8.585796,-11.92821,8875b6cf4bfffff,1,2020,17:40.1,No,No,No,183,9,,No,11.72,73.44,14.84
2.11E+15,8.040277,-11.45001,b8b4cb93-9045-32ee-a6b6-d58b138d59f1,Sierra Leone,government,G_SL_006189,310101215,"""ISLAMIC CALL SOCIETY I.C.S NJANDAMA  (KPALLAY SECTION SECTION, NJANDAMA TOWN (8.040085 ; -11.44976)""",Primary,8.040277,-11.45001,8875b6270dfffff,1,2020,17:40.1,No,No,No,266,2,,No,10.85,74.42,14.73
2.11E+15,7.951209,-11.72181,dcaf4470-150d-3c57-a014-53c0f219b3e0,Sierra Leone,government,G_SL_006735,319103205,"""BO DISTRICT EDUCATION COMMITTEE PRIMARY  (MESSIMA SECTION, MESSIMA TOWN (7.951267 ; -11.72173)""",Primary,7.951209,-11.72181,8875b29341fffff,1,2020,17:40.1,No,Yes,No,839,22,,No,10.85,74.42,14.73
2.10E+15,7.966316,-11.74156,32f7e674-da2c-32ff-b297-083796a31798,Sierra Leone,government,G_SL_006787,319102319,"""METHODIST JUNIOR SECONDARY HIGH SCHOOL  (HANGHA TOWN SECTION SECTION, MISSION ROAD TOWN (7.966238 ; -11.74129)""",Secondary,7.966316,-11.74156,8875b6669dfffff,1,2020,17:40.1,No,Yes,Yes,1505,38,14,Yes,10.85,74.42,14.73
2.10E+15,7.9546,-11.75185,efba4f6d-743f-3b4a-9f97-5bd43da4ad56,Sierra Leone,government,G_SL_006829,319102112,"""SAINT PIUS PRE- SCHOOL  ,  BO  (NJAGBOIMA SECTION, NJAGBOIMA TOWN (7.954536 ; -11.75184)""",Primary,7.9546,-11.75185,8875b666bbfffff,0.94,2020,17:40.1,No,No,No,150,4,,No,10.85,74.42,14.73
2.10E+15,7.931791,-11.76733,4654dd50-991b-30de-b43a-1d2ff3df05e9,Sierra Leone,government,G_SL_007096,311301407,"""SOS HERMAN GMEINER INTERNATIONAL SCHOOL  (TINKOKON SECTION, TORWAMA TOWN (7.931362 ; -11.76722)""",Secondary,7.931791,-11.76733,8875b664d7fffff,0.67,2020,17:40.1,No,Yes,Yes,192,19,5,Yes,10.85,74.42,14.73
2.11E+15,8.204139,-11.68674,74727d02-c328-345e-9dee-c0f7ffa47374,Sierra Leone,government,G_SL_007116,311401302,"""AHMADIYYA MUSLIM JUNIOR SECONDARY SCHOOL  (VANJELU SECTION, MANDU TOWN (8.204093 ; -11.68679)""",Secondary,8.204139,-11.68674,8875b60cd9fffff,1,2020,17:40.1,No,Yes,No,307,9,,No,11.72,74.22,14.06
2.10E+15,7.442358,-12.1297,87a5fccb-0087-31e9-bccb-9818af477908,Sierra Leone,government,G_SL_007470,321101211,"""UNITED BRETHEN IN CHRIST PRIMARY SCHOOL TALIA  (KETAWAY SECTION SECTION, TALIA TOWN (7.44242 ; -12.12961)""",Primary,7.442358,-12.1297,8875b20b2dfffff,0.94,2020,17:40.1,No,No,No,286,6,,No,12.03,73.68,14.29
2.09E+15,7.821251,-12.65281,390953c1-4fc9-3a42-8bbf-cc54e09ee067,Sierra Leone,government,G_SL_008063,331301301,"""CHARLES YIMBO UNITED METHODIST HIGH SCHOOL  (KAMBOTOKE SECTION, BOMOTOKE TOWN (7.823711 ; -12.653)""",Secondary,7.821251,-12.65281,8854cd394bfffff,1,2020,17:40.1,No,No,No,151,6,,No,11.63,74.42,13.95
2.10E+15,7.495282,-11.78756,4f9d75e4-ed84-334d-9b39-32608ee19ac4,Sierra Leone,government,G_SL_008327,340501209,"""ST. PATRICK ROMAN CATHOLIC PRIMARY SCHOOL  (UPPER PAMBA SECTION, SENGEMA TOWN (7.495385 ; -11.78764)""",Primary,7.495282,-11.78756,8875b21419fffff,1,2020,17:40.1,No,No,No,107,3,,No,12.78,72.93,14.29
2.09E+15,8.382128,-13.15355,ca4647a9-14e6-3df7-9b08-492cce540aa7,Sierra Leone,government,G_SL_008822,410406524,"""GRACE JUNIOR SECONDARY SCHOOL  (KOSSOH TOWN SECTION, KOSSOH TOWN TOWN (8.382234 ; -13.15335)""",Secondary,8.382128,-13.15355,8854cc3763fffff,1,2020,17:40.1,No,Yes,No,37,5,,No,11.54,73.08,15.38
2.09E+15,8.416373,-13.26779,4ec657e8-4522-33db-a039-ac9ec74beca0,Sierra Leone,government,G_SL_009094,410403304,"""AGAPE JUNIOR SECONDARY SCHOOL  (ADONKIA SECTION, ADONKIA TOWN (8.41633 ; -13.26774)""",Secondary,8.416373,-13.26779,8854cc310bfffff,1,2020,17:40.1,No,Yes,No,37,8,25,Yes,11.02,74.02,14.96
2.09E+15,8.43166,-13.28106,57bd955c-599e-3eea-aaf6-1340977f9656,Sierra Leone,government,G_SL_009269,410403220,"""THE APOSTOLIC PRIMARY SCHOOL  (WESTERN RURAL SECTION, GODERICH TOWN (8.431596 ; -13.28112)""",Primary,8.43166,-13.28106,8854cc3145fffff,1,2020,17:40.1,No,No,No,12,3,,No,11.02,74.02,14.96
2.09E+15,8.480108,-13.23871,1535da30-c970-3264-8d00-4b75e06a7e12,Sierra Leone,government,G_SL_009437,420202303,"""ROYAL CAMBRIDGE INTERNATIONAL HIGH SCHOOL  (SAMBER GUTER SECTION, SAMBA GUTER TOWN (8.47988 ; -13.23835)""",Secondary,8.480108,-13.23871,8854cc334bfffff,0.67,2020,17:40.1,No,Yes,No,44,10,,No,11.02,74.02,14.96
2.09E+15,8.486678,-13.2265,a8931540-dba9-37c7-b8c2-7c0629c8bb05,Sierra Leone,government,G_SL_009512,420406301,"""ANNIE WALSH MEMORIAL SCHOOL JSS  (MAGAZINE SECTION, MAGAZINE TOWN (8.486745 ; -13.2268)""",Secondary,8.486678,-13.2265,8854cca9b1fffff,0.61,2020,17:40.1,No,Yes,Yes,1132,38,12,Yes,11.02,74.02,14.96
2.09E+15,8.454411,-13.16845,87927729-a301-32d2-8578-54a435636095,Sierra Leone,government,G_SL_009735,420507225,"""CONGO WATER COMMUNITY ISLAMIC PRIMARY SCHOOL  (WELLINGTON SECTION, WELLINGTON TOWN (8.454387 ; -13.16854)""",Primary,8.454411,-13.16845,8854ccad25fffff,1,2020,17:40.1,No,No,No,210,8,,No,10.94,74.22,14.84
2.09E+15,8.443366,-13.17884,8f2a7e49-e122-3ecb-b5d0-29d07d430943,Sierra Leone,government,G_SL_009832,420505218,"""GEORGE WASHINGTON INTERNATIONAL ACADEMY  (PEACOCK FARM SECTION, WELLINGTON TOWN (8.442976 ; -13.17422)""",Primary,8.443366,-13.17884,8854cc3217fffff,1,2020,17:40.1,No,Yes,Yes,222,7,30,Yes,10.94,74.22,14.84
2.09E+15,8.468527,-13.20631,76c1fbe5-45ae-3256-acf6-fe3500c6e2a2,Sierra Leone,government,G_SL_009909,420520432,"""IMAM SADIQ SENIOR SECONDARY SCHOOL  (WESTERN AREA URBAN SECTION, KISSY TOWN (8.468266 ; -13.20631)""",Secondary,8.468527,-13.20631,8854cc3263fffff,0.67,2020,17:40.1,No,Yes,No,1037,26,,No,10.94,74.22,14.84
2.09E+15,8.466051,-13.18306,ba2ca552-e115-33b4-bf63-cace238d8cbd,Sierra Leone,government,G_SL_010172,420513108,"""SEVENTH DAY ADVENTIST PRE SCH  (TEXACO OLD ROAD SECTION, KISSY TOWN (8.465947 ; -13.183)""",Primary,8.466051,-13.18306,8854cc3255fffff,1,2020,17:40.1,No,Yes,No,55,3,,No,10.94,74.22,14.84
2.09E+15,8.444328,-13.16676,f90aef4c-4f06-3baa-920c-20d04366b57e,Sierra Leone,government,G_SL_010304,420505403,"""WELLINGTON MUSLIM ASSOCIATION  S.S.S.  (INDUSTRIAL ESTATE WELLINGTON SECTION, WELLINGTON TOWN (8.444518 ; -13.16666)""",Secondary,8.444328,-13.16676,8854cc32cdfffff,0.67,2020,17:40.1,No,Yes,No,841,31,,No,10.94,74.22,14.84
2.09E+15,8.465539,-13.22751,cfc183ac-5af9-343c-a4fa-15be79a442fd,Sierra Leone,government,G_SL_010445,420703230,"""ASSEMBLY OF JOY PRIMARY SCHOOL  (DWARZARK SECTION, DWARZARK TOWN (8.465542 ; -13.22749)""",Primary,8.465539,-13.22751,8854cc3351fffff,1,2020,17:40.1,No,Yes,No,49,6,,No,11.02,74.02,14.96
2.09E+15,8.465615,-13.2649,c80252cf-1d4f-3926-bb0c-9ac5049d0f6c,Sierra Leone,government,G_SL_010696,420808613,"""FAITH INTERNATIONAL ACADEMY  (WILBERFORCE SECTION, WILBERFORCE TOWN (8.4655 ; -13.26479)""",Primary,8.465615,-13.2649,8854cc3363fffff,0.61,2020,17:40.1,No,Yes,No,80,7,,No,11.02,74.02,14.96
2.09E+15,8.443762,-13.25908,a7a81955-3afb-334d-b221-ac6babd83c90,Sierra Leone,government,G_SL_010723,420808109,"""IVOE LEIGH MEMORIAL SCHOOL KANINGO JUBA FREETOWN  (LUMLEY SECTION, LUMLEY TOWN (8.443932 ; -13.25896)""",Primary,8.443762,-13.25908,8854cc333dfffff,1,2020,17:40.1,No,Yes,No,76,3,,No,11.02,74.02,14.96
2.09E+15,8.464438,-13.25593,a9e68023-c633-3587-8ff0-d76f9331a4c7,Sierra Leone,government,G_SL_010750,420803309,"""LEADERS ACADEMY JUNIOR SECONDARY HIGH SCHOOL  (WILBERFORCE SECTION, WILBERFORCE TOWN (8.464389 ; -13.25559)""",Secondary,8.464438,-13.25593,8854cc330dfffff,1,2020,17:40.1,No,Yes,No,47,5,,No,11.02,74.02,14.96
2.09E+15,8.47156,-13.27648,b9451c2d-903e-3653-9b2e-3b9a3e84d405,Sierra Leone,government,G_SL_010787,420805214,"""NATIONAL SCHOOL FOR THE DEAF  (WILKINSON ROAD SECTION, WILKINSON ROAD TOWN (8.471412 ; -13.27637)""",Primary,8.47156,-13.27648,8854cc3365fffff,1,2020,17:40.1,No,Yes,No,46,9,4,Yes,11.02,74.02,14.96
2.09E+15,8.495532,-13.28683,a313c01c-26c5-37ed-9a22-f81a3121382a,Sierra Leone,government,G_SL_010847,420808421,"""ST ELIZABETH PRESCHOOL  (ABERDEEN SECTION, FREETOWN TOWN (8.495562 ; -13.28683)""",Primary,8.495532,-13.28683,8854cc06abfffff,0.67,2020,17:40.1,No,Yes,No,60,2,,No,11.02,74.02,14.96
2.09E+15,8.474336,-13.26499,5ca023d4-f41f-3d13-9f93-b1e1854018bf,Sierra Leone,government,G_SL_010861,420805118,"""TOMSONIA NURSERY AND PREPARATORY SCHOOL  (WILBERFORCE VILLAGE SECTION, WILBERFORCE TOWN (8.474287 ; -13.2652)""",Primary,8.474336,-13.26499,8854cc3361fffff,1,2020,17:40.1,No,Yes,No,38,3,,No,11.02,74.02,14.96
2.12E+15,7.984712,-10.84119,dd36f38a-9e68-3e6a-8547-07807f8af561,Sierra Leone,government,G_SL_000564,110201401,"""JAWIE AHMADIYYA MUSLIM  SENIOR SECONDARY SCHOOL  (SOWA SECTION, DARU TOWN (7.984645 ; -10.84089)""",Secondary,7.984712,-10.84119,8875b08d55fffff,1,2020,17:40.1,No,No,No,913,32,,No,11.02,74.02,14.96
2.12E+15,8.472767,-10.38511,ef1f36ef-83a0-3f14-9a40-c71de315d322,Sierra Leone,government,G_SL_000627,110301206,"""ROMAN CATHOLIC PRIMARY SCHOOL   (NDAKALELEH  SECTION SECTION, FOINDU TOWN (8.471671 ; -10.38593)""",Primary,8.472767,-10.38511,8875b4345bfffff,1,2020,17:40.1,No,No,No,253,6,,No,11.54,73.85,14.62
2.12E+15,8.292471,-10.34705,e2e893af-0c56-345e-a948-555249fef99b,Sierra Leone,government,G_SL_000680,110502208,"""CHRIST EVANGELICAL LUTHERAN PRIMARY SCHOOL  (LOWER POKOLI SECTION, BAIDU TOWN (8.292465 ; -10.34702)""",Primary,8.292471,-10.34705,8875b55319fffff,1,2020,17:40.1,No,No,No,150,5,,No,11.11,73.81,15.08
2.12E+15,8.178624,-10.60482,a9ccec7d-d88f-39f0-9488-6f79daf5e725,Sierra Leone,government,G_SL_000804,110802222,"""METHODIST PRIMARY NGEVOLA  (LUAWA FOIYA SECTION, NGEVOLU TOWN (8.178568 ; -10.60475)""",Primary,8.178624,-10.60482,8875b09637fffff,1,2020,17:40.1,No,No,No,133,2,,No,11.11,73.81,15.08
2.11E+15,7.654066,-11.25258,9c206c1a-d389-3d44-8ff6-4c66f4cd6a05,Sierra Leone,government,G_SL_001050,120102214,"""AL- QUDUS PRIMARY ISLAMIC  (LOWER DABOR SECTION, KOMYEIHUN TOWN (7.654105 ; -11.25256)""",Primary,7.654066,-11.25258,8875b044a5fffff,1,2020,17:40.1,No,No,No,176,3,,No,11.72,73.44,14.84
2.11E+15,8.475024,-11.43308,017dc4f7-8d4a-3b7b-afb2-5473bdc8bc76,Sierra Leone,government,G_SL_001175,120401302,"""UNITED ISLAMIC JUNIOR SECONDARY MONDEMA  (PATRICK  A. MOMOH SECTION, MONDEMA TOWN (8.475005 ; -11.433)""",Secondary,8.475024,-11.43308,8875b6b86bfffff,1,2020,17:40.1,No,No,No,385,10,,No,11.72,74.22,14.06
2.11E+15,8.470146,-11.44067,455ba115-9c55-33fb-9541-ba716091211c,Sierra Leone,government,G_SL_001186,120401214,"""UNITED METHODIST CHURCH PRIMARY MONDEMA.  (BIATON SECTION, MONDEMA TOWN (8.470133 ; -11.44062)""",Primary,8.470146,-11.44067,8875b6b867fffff,1,2020,17:40.1,No,No,No,680,9,,No,11.72,74.22,14.06
2.11E+15,8.188559,-11.12893,db8c62c5-54b3-3f60-ba16-3aff347483fb,Sierra Leone,government,G_SL_001588,120803220,"""KENEMA DISTRICT EDUCATION COMMITTEE  (BONYA SECTION, PANGUMA TOWN (8.188597 ; -11.12917)""",Primary,8.188559,-11.12893,8875b0d1c3fffff,1,2020,17:40.1,No,No,No,288,6,,No,11.45,74.05,14.5
2.11E+15,8.048022,-11.0156,f44d5590-7325-3d71-91cf-df3ecf51b157,Sierra Leone,government,G_SL_001739,121203201,"""NATIONAL ISLAMIC PRIMARY  (DAKPANA SECTION, BANDAJUMA TORGBOMA TOWN (8.048102 ; -11.01577)""",Primary,8.048022,-11.0156,8875b0c607fffff,0.94,2020,17:40.1,No,No,No,204,6,,No,11.36,74.24,14.39
2.12E+15,8.855268,-10.87297,a26999e9-ef52-3aef-8216-13615db028b7,Sierra Leone,government,G_SL_002369,131105258,"""ANSARUL ISLAMIC PRIMARY  (FAKONGOFEH SECTION, WORDU FAKONGOFEH TOWN (8.855224 ; -10.87305)""",Primary,8.855268,-10.87297,8875b41b6dfffff,1,2020,17:40.1,No,No,No,148,3,,No,11.81,73.23,14.96
2.11E+15,8.754647,-11.10603,9b204f79-41a6-38c8-b6c8-e61e65910e6b,Sierra Leone,government,G_SL_002459,131103301,"""YORMANDU HIGH SCHOOL  (BAFINFEH SECTION, YORMANDU TOWN (8.75462 ; -11.10574)""",Secondary,8.754647,-11.10603,8875b451b3fffff,1,2020,17:40.1,No,Yes,No,178,7,,No,11.81,74.02,14.17
2.12E+15,8.552892,-10.93204,5014536b-f012-36f2-8559-0db25ea6d8f9,Sierra Leone,government,G_SL_002580,131301220,"""HOLY GHOST ROYAL ACADEMY  (WOAFEH SECTION, WOAMA TOWN (8.552963 ; -10.93221)""",Primary,8.552892,-10.93204,8875b47331fffff,1,2020,17:40.1,No,No,No,135,5,,No,11.02,74.8,14.17
2.11E+15,8.607011,-10.94903,5b094237-30e7-35e2-a207-d505a2c4c02d,Sierra Leone,government,G_SL_002631,131301231,"""SAINTANDREWS COMMUNITY PRIMARY SCHOOL  (WOAFEH SECTION, NEW MEIMA TOWN (8.606917 ; -10.94903)""",Primary,8.607011,-10.94903,8875b44687fffff,1,2020,17:40.1,No,No,No,88,3,,No,11.11,74.6,14.29
2.09E+15,9.030872,-12.76719,b4e10c5a-f85f-354c-9cb0-f721e442088f,Sierra Leone,government,G_SL_002968,220501201,"""R C PRIMARY SCHOOL BANKA THALA  (THALA SECTION, BANKA THALA TOWN (9.030923 ; -12.76723)""",Primary,9.030872,-12.76719,8854eb52b5fffff,1,2020,17:40.1,No,No,No,275,6,,No,11.29,74.19,14.52
2.10E+15,9.452538,-12.10619,c9808f1d-3bfd-34b2-9362-ae019b3d827b,Sierra Leone,government,G_SL_003293,211004207,"""WESLEYAN CHURCH OF AFRICA PRIMARY SCHOOL  (KINDIA SECTION, LAIYA TOWN (9.452693 ; -12.10615)""",Primary,9.452538,-12.10619,8854e82d4bfffff,1,2020,17:40.1,No,No,No,381,8,,No,11.11,74.6,14.29
2.09E+15,8.43944,-12.9388,f8d38760-46c2-3b58-9a43-872672c932c4,Sierra Leone,government,G_SL_003834,410103269,"""D E C PRIMARY SCHOOL ROGBORROH  (GBAGBAI SECTION, ROGBORROH TOWN (8.44014 ; -12.93841)""",Primary,8.43944,-12.9388,8854cdda09fffff,0.94,2020,17:40.1,No,No,No,104,2,,No,11.81,72.44,15.75
2.09E+15,8.533907,-12.74412,2e806c71-4a75-3d58-89e9-62d5c11055db,Sierra Leone,government,G_SL_003884,240502305,"""FAITH EXPERIMENTAL JUNIOR SECONDARY SCHOOL  (ROSARR SECTION SECTION, MASUMAILLA TOWN (8.533789 ; -12.74424)""",Secondary,8.533907,-12.74412,8854eb68dbfffff,1,2020,17:40.1,No,No,No,68,6,,No,11.9,73.02,15.08
2.09E+15,8.821383,-13.06772,fa37107f-a212-3537-b817-5ee4ca76eda4,Sierra Leone,government,G_SL_004010,240606217,"""SIERRA LEONE MUSLIM BROTHERHOOD PRIMARY  (GBAINTY SECTION, YEALISANDA TOWN (8.821411 ; -13.06768)""",Primary,8.821383,-13.06772,8854cc8689fffff,1,2020,17:40.1,No,No,No,210,5,,No,11.2,74.4,14.4
2.09E+15,8.53438,-12.62623,9288fba9-bafe-3f17-a244-4e4e131b915c,Sierra Leone,government,G_SL_004214,240901208,"""DEC PRIMARY SCHOOL  (KUMBUYA SECTION, MAMOTTOR TOWN (8.534392 ; -12.62641)""",Primary,8.53438,-12.62623,8854eb6529fffff,1,2020,17:40.1,No,No,No,226,4,,No,11.72,72.66,15.63
2.10E+15,9.132725,-12.22497,a5ea3324-2830-331c-972d-7bdda55057c3,Sierra Leone,government,G_SL_004493,210402201,WESLEYAN CHURCH OF SIERRA LEONE,Primary,9.132725,-12.22497,8854eb8eebfffff,1,2020,17:40.1,No,Yes,No,130,3,,No,11.9,73.02,15.08
2.10E+15,8.877653,-12.03312,8923aacb-ca48-3fb5-bee5-e57de8f2fc53,Sierra Leone,government,G_SL_004727,219103272,"""SIERRA LEONE INTERNATIONAL ACADEMY  (KAGBARA SECTION SECTION, TEKO ROAD MAKENI TOWN (8.877586 ; -12.03344)""",Primary,8.877653,-12.03312,8854eba565fffff,0.67,2020,17:40.1,No,Yes,Yes,174,7,4,Yes,11.72,73.44,14.84
