,uuid,country,source,giga_school_id,source_school_id,school_name,education_level,latitude,longitude,hex8,dq_score,source_timestamp,master_timestamp,school_archive,electricity_availability,internet_availability,number_of_students,number_of_teachers,computers,connectivity_type,coverage,coverage_type,2G_coverage,3G_coverage,4G_coverage
1147,015aba8a-da4d-4188-bcc4-122ae1c68bcc,Rwanda,government,G_RWA_00798,550604.0,EP KADUHA,Primary,-2.088472222,29.64027778,886ad8cb5bfffff,0.67,2020,00:52.6,No,ON GRID,USB_MODEM,734,15,521.0,3G,YES,4G,YES,YES,YES
1148,7dd0c802-0b3c-423a-a187-b6a758562ee7,Rwanda,government,G_RWA_00801,540915.0,EP REMERA,Primary,-2.080861111,29.73888889,886ad8cad1fffff,1.0,2020,00:52.6,No,ON GRID,USB_MODEM,766,15,183.0,3G,YES,4G,YES,YES,YES
1149,26922051-c20a-4e0f-8e84-9703a2ad648b,Rwanda,government,G_RWA_00803,540511.0,EP NYARUTOVU,Primary,-1.982361111,29.66558333,886ad8dab3fffff,0.67,2020,00:52.6,No,ON GRID,USB_MODEM,797,16,162.0,3G,YES,4G,YES,YES,YES
1150,e381869b-dcf8-467d-8f83-8c2ae53af857,Rwanda,government,G_RWA_00804,540441.0,EP MURAMA,Primary,-2.012472222,29.76136111,886ad8c02bfffff,0.67,2020,00:52.6,No,ON GRID,USB_MODEM,812,12,178.0,3G,YES,4G,YES,YES,YES
1151,9f52aa34-781a-4070-bce1-3915b6f11780,Rwanda,government,G_RWA_00805,540455.0,EP MUSANGE,Primary,-2.009388889,29.64708333,886ad8d88dfffff,0.67,2020,00:52.6,No,ON GRID,USB_MODEM,812,12,185.0,3G,YES,4G,YES,YES,YES
1152,d94435ee-233a-4535-bdc2-287aa17ff02a,Rwanda,government,G_RWA_00809,540321.0,EP KIYUMBA,Primary,-1.877972222,29.75547222,886ad8d083fffff,0.67,2020,00:52.6,No,ON GRID,USB_MODEM,877,19,122.0,3G,YES,4G,YES,YES,YES
1153,21739a60-cf18-498d-b31c-9d2469e61ef3,Rwanda,government,G_RWA_00813,521411.0,EM IMANZI,Primary,-1.495833333,30.28722222,886add59c9fffff,1.0,2020,00:52.6,No,ON GRID,USB_MODEM,900,18,160.0,3G,YES,4G,YES,YES,YES
1154,a21fa72c-84cd-4bba-bb42-9b823112b24c,Rwanda,government,G_RWA_00814,521403.0,EP ST THERESE,Primary,-2.148694444,30.0935,886ad80367fffff,0.96,2020,00:52.6,No,ON GRID,USB_MODEM,900,19,100.0,3G,YES,4G,YES,YES,YES
1155,864b3843-c307-43be-a218-c713b541c655,Rwanda,government,G_RWA_00815,521410.0,EM KIGARAMA,Primary,-1.463944444,30.30288889,886add581dfffff,1.0,2020,00:52.6,No,ON GRID,USB_MODEM,900,19,167.0,3G,YES,4G,YES,YES,YES
1156,2e78d93a-2545-4ee7-86b6-cbacdbe97db8,Rwanda,government,G_RWA_00816,530204.0,EP GATABA,Primary,-1.376944444,30.09388889,886adc2e45fffff,1.0,2020,00:52.6,No,ON GRID,USB_MODEM,900,20,135.0,3G,YES,3G,YES,YES,NO
1157,8a769f72-b88a-4723-bc1b-0a48029767b3,Rwanda,government,G_RWA_00817,521214.0,EP RUGARAGARA,Primary,-2.193444444,29.42027778,886ade2257fffff,0.67,2020,00:52.6,No,ON GRID,USB_MODEM,918,14,285.0,3G,YES,2G,YES,NO,NO
1158,e240c9f4-0f14-4357-a78e-fc3066533b8c,Rwanda,government,G_RWA_00818,531311.0,EP NGOMA,Primary,-1.931444444,29.76919444,886ad8c257fffff,1.0,2020,00:52.6,No,ON GRID,USB_MODEM,922,15,85.0,3G,YES,3G,YES,YES,NO
1159,1bb31ecf-f5c1-4126-9cb1-71436729a6f0,Rwanda,government,G_RWA_00819,531109.0,EP KAVUMU,Primary,-1.919111111,29.74911111,886ad8c241fffff,0.67,2020,00:52.6,No,ON GRID,USB_MODEM,937,36,144.0,3G,YES,3G,YES,YES,NO
1160,1390c5e2-9095-487d-b4db-436ee860f706,Rwanda,government,G_RWA_00821,521031.0,EP NYARUBUYE,Primary,-1.616805556,30.39408333,886add4813fffff,1.0,2020,00:52.6,No,ON GRID,USB_MODEM,1239,20,132.0,3G,YES,4G,YES,YES,YES
1161,97e55323-656d-4ffb-909a-dd1e4fdce904,Rwanda,government,G_RWA_00822,120114.0,EM BLESSING,Primary,-1.971138889,30.11947222,886ad812e9fffff,1.0,2020,00:52.6,No,ON GRID,USB_MODEM,1328,51,127.0,3G,YES,4G,YES,YES,YES
1162,9f62f46c-9495-40d3-b711-0fa6d7940492,Rwanda,government,G_RWA_00823,520327.0,EP GATOKI,Primary,-2.09925,29.34352778,886ade3043fffff,0.67,2020,00:52.6,No,ON GRID,USB_MODEM,1451,18,92.0,3G,YES,4G,YES,YES,YES
1163,0964b7eb-b8e2-4868-b082-6164bae349dc,Rwanda,government,G_RWA_00824,130525.0,EM AGACIRO,Primary,-1.933805556,30.50138889,886ad8a1cdfffff,1.0,2020,00:52.6,No,ON GRID,USB_MODEM,26,1,139.0,3G,YES,4G,YES,YES,YES
1164,09431220-6fae-4f40-814d-ba64d36bc1bf,Rwanda,government,G_RWA_00825,120740.0,EM KABUGA,Primary,-2.479888889,29.54411111,886ada9645fffff,1.0,2020,00:52.6,No,ON GRID,USB_MODEM,97,3,298.0,3G,YES,4G,YES,YES,YES
1165,2ae16c69-8fdd-478f-a19c-9c9d62f3222d,Rwanda,government,G_RWA_00827,120932.0,EM KABUGA,Primary,-2.457222222,29.52377778,886ade2dd3fffff,0.67,2020,00:52.6,No,ON GRID,USB_MODEM,105,15,137.0,3G,YES,3G,YES,YES,NO
1166,2aeb742c-9236-4bc0-8625-de99abeaa62a,Rwanda,government,G_RWA_00828,130141.0,EM BWIZA,Primary,-2.079722222,30.64319444,886ad8acabfffff,1.0,2020,00:52.6,No,ON GRID,USB_MODEM,118,9,139.0,3G,YES,4G,YES,YES,YES
1167,c419d33d-ca67-4541-b0f5-b46a535e81e5,Rwanda,government,G_RWA_00829,130230.0,EP VICTORIOUS ACADEMY,Primary,-1.893333333,30.50852778,886ad8a00dfffff,0.67,2020,00:52.6,No,ON GRID,USB_MODEM,135,5,168.0,3G,YES,4G,YES,YES,YES
1168,aaac4083-e58c-470c-b6b1-e9dae6c77975,Rwanda,government,G_RWA_00830,130110.0,EM AMIZERO,Primary,-2.025666667,30.63538889,886ad8aea3fffff,1.0,2020,00:52.6,No,ON GRID,USB_MODEM,136,7,100.0,3G,YES,4G,YES,YES,YES
1169,02303c33-b338-4d17-924e-0d3d9026440e,Rwanda,government,G_RWA_00831,130304.0,EM ITETERO,Primary,-2.005138889,30.62736111,886ad8aee3fffff,1.0,2020,00:52.6,No,ON GRID,USB_MODEM,315,16,100.0,3G,YES,4G,YES,YES,YES
1170,9dff1f0d-7365-4694-ba55-098114574796,Rwanda,government,G_RWA_00832,431112.0,EM MARANATHA,Primary,-1.555083333,29.39091667,886adc4c1dfffff,1.0,2020,00:52.6,No,ON GRID,USB_MODEM,772,14,100.0,3G,YES,4G,YES,YES,YES
1171,338649eb-d0d0-4537-8572-b94686efcf54,Rwanda,government,G_RWA_00833,340209.0,GS MATABA,Secondary,-1.688222222,30.12625,886ad88217fffff,1.0,2020,00:52.6,No,ON GRID,USB_MODEM,128,6,514.0,3G,YES,4G,YES,YES,YES
1172,219dc8b9-1e73-49ff-9c35-a2c9d9e07703,Rwanda,government,G_RWA_00835,120713.0,GS RUGOGWE,Secondary,-2.43575,29.45411111,886ade2d55fffff,0.67,2020,00:52.6,No,ON GRID,USB_MODEM,32,3,237.0,3G,YES,4G,YES,YES,YES
1173,b33c43cb-f2ae-46d8-bb34-5eb226d4f1e3,Rwanda,government,G_RWA_00839,120418.0,GS RUBONA,Secondary,-2.224944444,29.71302778,886ad85265fffff,1.0,2020,00:52.6,No,ON GRID,USB_MODEM,129,3,224.0,3G,YES,4G,YES,YES,YES
1174,5a6829b7-77bb-4b0d-ae4b-31102c609dac,Rwanda,government,G_RWA_00840,121213.0,GS NKUNGU,Secondary,-2.536833333,29.00291667,886ade6327fffff,1.0,2020,00:52.6,No,ON GRID,USB_MODEM,151,7,253.0,3G,YES,4G,YES,YES,YES
1175,05c872f6-81db-48e3-aa57-1ac2a64ecc40,Rwanda,government,G_RWA_00844,131005.0,GS MUGANO,Secondary,-2.514833333,29.60238889,886ada96e3fffff,1.0,2020,00:52.6,No,ON GRID,USB_MODEM,197,12,210.0,3G,YES,4G,YES,YES,YES
1176,90496200-8668-4c9b-81e2-78a36d0e9684,Rwanda,government,G_RWA_00857,341022.0,GS KIBIRIZI,Secondary,-2.652333333,29.78138889,886adab267fffff,0.67,2020,00:52.6,No,ON GRID,USB_MODEM,365,20,338.0,3G,YES,4G,YES,YES,YES
1177,e2d86a41-0514-4b96-a46b-784e755e09f3,Rwanda,government,G_RWA_00860,550606.0,GS NYARUSANGE,Secondary,-2.089361111,29.68108333,886ad8ca3bfffff,0.67,2020,00:52.6,No,ON GRID,USB_MODEM,721,14,266.0,3G,YES,4G,YES,YES,YES
1178,80f95493-df0a-4dff-baee-29f32454cd7a,Rwanda,government,G_RWA_00862,540423.0,GS MATA,Secondary,-2.038305556,29.74047222,886ad8c111fffff,0.67,2020,00:52.6,No,ON GRID,USB_MODEM,859,15,215.0,3G,YES,4G,YES,YES,YES
1179,cce6b78b-4691-4c5d-bf44-80ebde0060f7,Rwanda,government,G_RWA_00863,521024.0,GS NTARAMA,Secondary,-2.115416667,30.03777778,886ad81ae3fffff,1.0,2020,00:52.6,No,ON GRID,USB_MODEM,900,19,297.0,3G,YES,4G,YES,YES,YES
1180,5cab8ec8-4152-4621-b15d-d3c93ddfeca7,Rwanda,government,G_RWA_00866,281010.0,GS MATABA,Secondary,-1.723916667,29.7465,886adc6c65fffff,0.62,2020,00:52.6,No,ON GRID,USB_MODEM,1460,23,247.0,3G,YES,4G,YES,YES,YES
1181,eb89ffb9-58ac-4417-bad2-11cb164a089b,Rwanda,government,G_RWA_00868,110414.0,GS MUSAVE,Secondary,-1.917305556,30.17811111,886ad88dcdfffff,1.0,2020,00:52.6,No,ON GRID,FOUR_G,1010,25,257.0,4G,YES,4G,YES,YES,YES
1182,71e2312d-0ea9-4655-906d-25941ce9df03,Rwanda,government,G_RWA_00869,120434.0,GS KARAMBI,Secondary,-2.226611111,29.65022222,886ade26d7fffff,1.0,2020,00:52.6,No,ON GRID,USB_MODEM,23,1,222.0,3G,YES,4G,YES,YES,YES
1183,e3b6f82e-fb49-4220-9a81-5006a913d491,Rwanda,government,G_RWA_00871,120451.0,GS NYARUTOVU,Secondary,-2.171944444,29.64097222,886ad8c91dfffff,0.67,2020,00:52.6,No,ON GRID,USB_MODEM,48,2,269.0,3G,YES,4G,YES,YES,YES
1184,8a37d861-0676-4f7b-a8d0-233a4fcee0c9,Rwanda,government,G_RWA_00872,411609.0,GS MBUYE,Secondary,-2.384166667,29.93102778,886ad8474bfffff,0.67,2020,00:52.6,No,ON GRID,USB_MODEM,60,3,470.0,3G,YES,4G,YES,YES,YES
1185,61eb2efd-fc0a-4732-9aad-26123a33e291,Rwanda,government,G_RWA_00873,120709.0,GS MUYANGE,Secondary,-2.269333333,29.78816667,886ad852a7fffff,1.0,2020,00:52.6,No,ON GRID,USB_MODEM,73,3,238.0,3G,YES,4G,YES,YES,YES
1186,d0fc994e-295e-432d-8153-5886376f7c84,Rwanda,government,G_RWA_00875,411613.0,GS KIBIRIZI,Secondary,-2.395277778,29.84875,886ad842e7fffff,0.67,2020,00:52.6,No,ON GRID,USB_MODEM,102,5,282.0,3G,YES,4G,YES,YES,YES
1187,1178b1bc-4ee8-44f3-a248-540d059226f9,Rwanda,government,G_RWA_00880,251609.0,GS KINIHIRA,Secondary,-1.67075,29.96186111,886ad89a11fffff,1.0,2020,00:52.6,No,ON GRID,USB_MODEM,220,7,284.0,3G,YES,4G,YES,YES,YES
1188,bbccd996-c89d-4270-a01c-6ca6600d1a3b,Rwanda,government,G_RWA_00887,540421.0,GS KABERE,Secondary,-1.961611111,29.81819444,886ad8c281fffff,0.67,2020,00:52.6,No,ON GRID,USB_MODEM,280,20,235.0,3G,YES,4G,YES,YES,YES
1189,de25abd7-c48e-4767-89c0-6274e49942c9,Rwanda,government,G_RWA_00892,340207.0,GS MUKONO,Secondary,-1.547,29.71152778,886adc6059fffff,1.0,2020,00:52.6,No,ON GRID,USB_MODEM,369,17,253.0,3G,YES,4G,YES,YES,YES
1190,ec4396f9-bfa9-46b2-b6be-b2ef5bb96dc7,Rwanda,government,G_RWA_00893,331122.0,GS KABERE,Secondary,-1.556416667,29.59569444,886adc7ab7fffff,0.67,2020,00:52.6,No,ON GRID,USB_MODEM,376,17,225.0,3G,YES,4G,YES,YES,YES
1191,fe7a2495-549a-4d61-90d6-42ed6caabb4f,Rwanda,government,G_RWA_00899,110319.0,GS ST FAMILLE,Secondary,-1.942666667,30.06430556,886ad81269fffff,1.0,2020,00:52.6,No,ON GRID,USB_MODEM,571,12,305.0,3G,YES,4G,YES,YES,YES
1192,b995b65c-85ec-494e-85a2-58d337722821,Rwanda,government,G_RWA_00900,550607.0,GS NYAMIYAGA,Secondary,-1.786805556,29.74844444,886ad8d2d9fffff,0.67,2020,00:52.6,No,ON GRID,USB_MODEM,720,21,155.0,3G,YES,4G,YES,YES,NO
1193,375848c8-f88c-470f-b8f6-5ec57d5e4a82,Rwanda,government,G_RWA_00904,411619.0,GS HVP GATAGARA,Secondary,-2.29725,29.74625,886ad8502bfffff,1.0,2020,00:52.6,No,ON GRID,USB_MODEM,824,12,328.0,3G,YES,4G,YES,YES,YES
1194,c90fa990-ebde-4a1f-be28-c292cf5bfb99,Rwanda,government,G_RWA_00906,540210.0,GS NDAGO,Secondary,-1.892694444,29.78013889,886ad8d569fffff,0.67,2020,00:52.6,No,ON GRID,USB_MODEM,886,27,247.0,3G,YES,2G,YES,YES,NO
1195,160db5e8-f82f-4f83-aae3-a546cd59b1c8,Rwanda,government,G_RWA_00907,531013.0,GS KIVUMU,Secondary,-2.046388889,29.80122222,886ad8c0a5fffff,0.67,2020,00:52.6,No,ON GRID,USB_MODEM,939,31,234.0,3G,YES,4G,YES,YES,YES
1196,c78e0445-ae9c-4a0c-a21a-4c35f02b52d7,Rwanda,government,G_RWA_00910,510707.0,GS MURAMBI II,Secondary,-2.311194444,30.64569444,886ad822b3fffff,0.67,2020,00:52.6,No,ON GRID,USB_MODEM,92,2,203.0,3G,YES,4G,YES,YES,YES
1197,cac6e445-5906-4369-b3a1-3a38da9e2469,Rwanda,government,G_RWA_00912,510906.0,GS RUGARAMA,Secondary,-2.140333333,30.66619444,886ad83639fffff,0.67,2020,00:52.6,No,ON GRID,USB_MODEM,256,10,282.0,3G,YES,4G,YES,YES,YES
1198,b36f5d26-ddb7-4e29-8a2c-aa3888ad46c5,Rwanda,government,G_RWA_00913,510520.0,GS MURAMBI I,Secondary,-2.177583333,30.83911111,886ad9c855fffff,0.67,2020,00:52.6,No,ON GRID,USB_MODEM,456,20,202.0,3G,YES,3G,YES,YES,NO
1199,be438dea-f431-4325-929e-af2eb638fb5b,Rwanda,government,G_RWA_00916,370806.0,KANYINYA,Primary,-2.5158888,29.0569444,886ade6045fffff,0.67,2020,00:52.6,No,ON GRID,FOUR_G,428,19,158.0,4G,YES,4G,YES,YES,YES
1200,18a181ac-3441-413e-b759-3af7e5997ec3,Rwanda,government,G_RWA_00917,570303.0,Murambo,Primary,-2.4112222,30.10375,886ad8730bfffff,1.0,2020,00:52.6,No,ON GRID,FOUR_G,509,23,142.0,4G,YES,4G,YES,YES,YES
1201,f1a635d7-7696-4751-91e6-c062d53da8b4,Rwanda,government,G_RWA_00918,361404.0,EP RUBONA,Primary,-2.5722777,28.9643055,886ade6a49fffff,1.0,2020,00:52.6,No,ON GRID,FOUR_G,740,13,111.0,4G,YES,4G,YES,YES,YES
1202,0376545d-c1a8-4702-a359-2178e0e69a09,Rwanda,government,G_RWA_00921,130725.0,Les Hirondelles,Primary,-1.99075,30.06002778,886ad81311fffff,1.0,2020,00:52.6,No,ON GRID,FOUR_G,1136,23,111.0,4G,YES,4G,YES,YES,YES
1203,58a5f36f-f423-4490-af69-146c477e2044,Rwanda,government,G_RWA_00922,570205.0,Mbuye,Primary,-2.0835,30.1977777,886ad81521fffff,0.94,2020,00:52.6,No,ON GRID,FOUR_G,1225,18,101.0,4G,YES,4G,YES,YES,YES
1204,845cdc82-d4f6-4cb7-8cb2-43ed3e60fdf6,Rwanda,government,G_RWA_00926,520107.0,KARAMBI PS,Primary,-1.395111,30.232639,886adc25b9fffff,1.0,2020,00:52.6,No,ON GRID,FOUR_G,1763,35,181.0,4G,YES,4G,YES,YES,YES
1205,abbd68f1-dec2-4468-ba93-45caa4e4cc7b,Rwanda,government,G_RWA_00927,341103.0,GAHONDO,Primary,-1.6403888,29.5634722,886adc79bbfffff,0.67,2020,00:52.6,No,OFF GRID,NONE,185,20,184.0,None,YES,4G,YES,YES,YES
1206,3fb15662-fc6c-47a6-9879-512fdacddf05,Rwanda,government,G_RWA_00932,421504.0,GIKO,Primary,-1.69669,29.70081,886adc6f61fffff,0.67,2020,00:52.6,No,OFF GRID,NONE,208,20,131.0,None,YES,4G,YES,YES,YES
1207,f91e426a-8a25-48fc-9818-7f4706574d84,Rwanda,government,G_RWA_00934,571015.0,EP Karambi,Primary,-2.1041666,30.1090277,886ad811b5fffff,1.0,2020,00:52.6,No,OFF GRID,NONE,230,20,119.0,None,YES,4G,YES,YES,YES
1208,2b060887-2c65-4c01-bc78-25b6609de762,Rwanda,government,G_RWA_00936,410610.0,EP KAVUMU,Primary,-1.354944444,29.823,886adc392bfffff,0.92,2020,00:52.6,No,ON GRID,NONE,242,13,234.0,None,YES,4G,YES,NO,NO
1209,ff627136-528a-4705-8b57-705a5e2db538,Rwanda,government,G_RWA_00938,340709.0,KABYAZA,Primary,-1.5698333,29.5227222,886adc7863fffff,0.67,2020,00:52.6,No,OFF GRID,NONE,244,13,133.0,None,YES,4G,YES,YES,YES
1210,56c24cb9-d5b3-49c2-aca3-c8c3a3fc2660,Rwanda,government,G_RWA_00939,361710.0,EP KARUGANDA,Primary,-1.469444444,29.74027778,886adc7509fffff,1.0,2020,00:52.6,No,ON GRID,NONE,244,13,117.0,None,YES,4G,YES,YES,YES
1211,e8f4ab1e-818a-4733-87ea-ac68f69739f0,Rwanda,government,G_RWA_00943,361211.0,EP KAYENZI,Primary,-1.367,29.75880556,886adc7669fffff,0.56,2020,00:52.6,No,ON GRID,NONE,251,20,98.0,None,YES,4G,YES,YES,YES
1212,c62d96ef-34f2-4448-b51d-b790bf30f1b0,Rwanda,government,G_RWA_00944,350712.0,EP KABYAZA,Primary,-1.415361111,29.85255556,886adc76b9fffff,0.67,2020,00:52.6,No,ON GRID,NONE,256,10,84.0,None,YES,4G,YES,YES,YES
1213,52725af1-a397-4b1d-a134-d14cd89c1f6e,Rwanda,government,G_RWA_00945,341216.0,EP TUMBA,Primary,-1.512555556,29.96955556,886adc2987fffff,0.67,2020,00:52.6,No,ON GRID,NONE,260,20,119.0,None,YES,4G,YES,YES,YES
1214,a238e2f0-0ddf-4855-88d3-ef52538d65fa,Rwanda,government,G_RWA_00947,570306.0,EP KIBOGA,Primary,-2.064527778,29.97222222,886ad8c59bfffff,1.0,2020,00:52.6,No,ON GRID,NONE,270,20,114.0,None,YES,4G,YES,YES,YES
1215,99409059-88ea-4afa-975e-66d71d2485a5,Rwanda,government,G_RWA_00949,321107.0,MUBUGA,Primary,-1.7928333,29.3728888,886adea2edfffff,1.0,2020,00:52.6,No,OFF GRID,NONE,272,20,148.0,None,YES,3G,YES,YES,NO
1216,61dcfc3e-9b9a-41b1-95b6-56496d8f2252,Rwanda,government,G_RWA_00953,321203.0,GASOVU,Primary,-1.8811111,29.3746666,886adea1d5fffff,1.0,2020,00:52.6,No,OFF GRID,NONE,278,15,298.0,None,YES,4G,YES,YES,YES
1217,d3490d74-2caf-433a-bc03-7aacb88e3565,Rwanda,government,G_RWA_00954,530409.0,MORNING STAR,Primary,-1.615444444,30.38222222,886add4815fffff,1.0,2020,00:52.6,No,OFF GRID,NONE,286,20,86.0,None,YES,4G,YES,YES,YES
1218,61283849-48c2-40ba-a9c6-05a4ebd604c9,Rwanda,government,G_RWA_00958,521324.0,EP RUGANDA,Primary,-2.031777778,29.54658333,886ad8d901fffff,0.67,2020,00:52.6,No,ON GRID,NONE,290,20,97.0,None,YES,4G,YES,YES,YES
1219,b4f3b077-58e8-4765-a303-1e20a25dac2e,Rwanda,government,G_RWA_00962,420513.0,RUTABO,Primary,-1.59356,29.846,886adc6467fffff,0.58,2020,00:52.6,No,OFF GRID,NONE,302,20,129.0,None,YES,4G,YES,YES,YES
1220,6acab9e2-d247-4ea7-9364-ade2e85621d9,Rwanda,government,G_RWA_00963,440108.0,INKURUNZIZA,Primary,-1.52033,29.96003,886adc29abfffff,0.67,2020,00:52.6,No,OFF GRID,NONE,320,20,127.0,None,YES,4G,YES,YES,YES
1221,488c0eef-3ba0-43fc-abd4-29037996951d,Rwanda,government,G_RWA_00968,421402.0,MUGERA,Primary,-1.6989444,29.8766666,886ad89b0dfffff,0.67,2020,00:52.6,No,ON GRID,NONE,339,20,117.0,None,YES,4G,YES,YES,YES
1222,2931e50c-6dd1-4078-a6b0-30b8c02029cb,Rwanda,government,G_RWA_00969,370809.0,MPINGA,Primary,-2.5555,29.0387,886ade6157fffff,0.9,2020,00:52.6,No,ON GRID,NONE,346,20,156.0,None,YES,4G,YES,YES,YES
1223,ae3354fb-bf2e-4ae7-ac01-d78fd7cd70a1,Rwanda,government,G_RWA_00973,310911.0,MATABA,Primary,-2.03639,29.38653,886adead3dfffff,1.0,2020,00:52.6,No,OFF GRID,NONE,386,15,218.0,None,YES,4G,YES,YES,YES
1224,054ee34f-8dfb-42b7-9fec-319accf75a20,Rwanda,government,G_RWA_00974,311211.0,E P RUGARAGARA,Primary,-2.19344,29.42028,886ade2257fffff,0.67,2020,00:52.6,No,OFF GRID,NONE,398,20,162.0,None,YES,2G,YES,NO,NO
1225,c04f4580-3773-4412-8217-5beb53e7b633,Rwanda,government,G_RWA_00978,530904.0,Nyamiyaga,Primary,-1.8011944,30.3296944,886ad8ba49fffff,1.0,2020,00:52.6,No,OFF GRID,NONE,414,20,176.0,None,YES,4G,YES,YES,YES
1226,4c246e1d-1d3b-4005-9d58-c81e2434e402,Rwanda,government,G_RWA_00979,270309.0,EP MUBUGA,Primary,-1.84269,29.69853,886ad8d055fffff,1.0,2020,00:52.6,No,OFF GRID,NONE,422,20,147.0,None,YES,4G,YES,YES,YES
1227,0b6f2eab-6690-4089-aba7-69db0e580d1b,Rwanda,government,G_RWA_00981,321005.0,MUBUGA,Primary,-2.0114444,29.4269722,886adeadc9fffff,0.67,2020,00:52.6,No,OFF GRID,NONE,434,14,100.0,None,YES,4G,YES,YES,YES
1228,cc1bc783-b9f7-4ad5-86bd-2cd1104d0646,Rwanda,government,G_RWA_00982,410901.0,EP MUREHE,Primary,-1.7815,30.05447222,886ad88105fffff,0.94,2020,00:52.6,No,OFF GRID,NONE,434,20,124.0,None,YES,4G,YES,YES,YES
1229,8f94383e-5e07-494b-80da-66d87b5701af,Rwanda,government,G_RWA_00985,251705.0,MUNINI,Primary,-2.50417,29.43447,886ada92ebfffff,0.67,2020,00:52.6,No,OFF GRID,NONE,466,20,187.0,None,YES,4G,YES,YES,YES
1230,1ae39a9d-8002-4d95-be5b-7f384e019c67,Rwanda,government,G_RWA_00986,260303.0,KANYINYA,Primary,-2.21431,29.63967,886ade26ddfffff,0.67,2020,00:52.6,No,OFF GRID,NONE,468,20,135.0,None,YES,4G,YES,YES,YES
1231,8e6499f9-9e57-4475-956d-be3e0aae2ac3,Rwanda,government,G_RWA_00989,571404.0,Nemba,Primary,-2.3406944,30.2178611,886ad80d1dfffff,1.0,2020,00:52.6,No,ON GRID,NONE,498,13,225.0,None,YES,4G,YES,YES,YES
1232,a9cf9502-e825-4352-b5a8-d32ba9a99d61,Rwanda,government,G_RWA_00994,361508.0,RWIMBOGO,Primary,-2.56439,29.05167,886ade611bfffff,0.67,2020,00:52.6,No,ON GRID,NONE,532,12,169.0,None,YES,4G,YES,YES,YES
1233,cc37fdc7-0187-4ef9-899f-8bd8189eebae,Rwanda,government,G_RWA_00999,320609.0,MWENDO,Primary,-2.0225555,29.5524166,886ad8d90bfffff,0.67,2020,00:52.6,No,OFF GRID,NONE,532,20,100.0,None,YES,4G,YES,YES,YES
1234,aeeb3351-4f0c-4205-b6ae-150ceff7be3e,Rwanda,government,G_RWA_01000,451707.0,KARAMBI PS,Primary,-1.52044,30.10522,886adc2de5fffff,1.0,2020,00:52.6,No,OFF GRID,NONE,532,20,120.0,None,YES,4G,YES,YES,YES
1235,84dc2ebf-c10a-473b-b183-e33f72fd30d6,Rwanda,government,G_RWA_01002,310105.0,GATOKI,Primary,-2.09925,29.3435277,886ade3043fffff,0.67,2020,00:52.6,No,OFF GRID,NONE,532,20,107.0,None,YES,4G,YES,YES,YES
1236,eba7e502-ce23-40b5-9111-392dc38f08da,Rwanda,government,G_RWA_01004,310211.0,KADUHA,Primary,-2.12203,29.51744,886ade340bfffff,0.67,2020,00:52.6,No,OFF GRID,NONE,532,20,175.0,None,YES,4G,YES,YES,YES
1237,ebc38970-b784-4303-8dec-ac5e75aee2e3,Rwanda,government,G_RWA_01007,310119.0,NEMBA,Primary,-2.0932222,29.3865,886ade32abfffff,0.62,2020,00:52.6,No,OFF GRID,NONE,532,20,152.0,None,YES,4G,YES,YES,YES
1238,fcf964c2-4f2b-4b04-9146-088ff6801773,Rwanda,government,G_RWA_01008,310508.0,MARA,Primary,-2.1015833,29.2872222,886ade3307fffff,1.0,2020,00:52.6,No,OFF GRID,NONE,532,20,140.0,None,YES,4G,YES,YES,YES
1239,4008c73a-af3b-4910-bc24-4d801fb3bbd6,Rwanda,government,G_RWA_01011,340307.0,RUBONA,Primary,-1.7394444,29.6113888,886adc69c9fffff,0.67,2020,00:52.6,No,OFF GRID,NONE,532,20,120.0,None,YES,4G,YES,YES,YES
1240,8fafec2c-c79d-4de6-82e4-b57c590485fb,Rwanda,government,G_RWA_01014,421006.0,MUNINI,Primary,-1.74081,29.72303,886adc6d43fffff,0.67,2020,00:52.6,No,ON GRID,NONE,532,20,204.0,None,YES,4G,YES,NO,NO
1241,bae513bf-d86e-4a43-9f6e-1452fa31209f,Rwanda,government,G_RWA_01016,441608.0,MUSEBEYA,Primary,-1.43083,29.83733,886adc74c9fffff,1.0,2020,00:52.6,No,OFF GRID,NONE,532,20,117.0,None,YES,4G,YES,YES,YES
1242,b1de877d-4938-44bc-b4cb-3a01a78d0c0d,Rwanda,government,G_RWA_01017,441603.0,BUMBA,Primary,-1.45125,29.82792,886adc74e9fffff,1.0,2020,00:52.6,No,OFF GRID,NONE,532,20,176.0,None,YES,4G,YES,YES,YES
1243,4d8dd2a7-a3d1-4919-ba3b-debf45f0ba94,Rwanda,government,G_RWA_01018,440214.0,MUBUGA,Primary,-1.51586,29.80711,886adc75bdfffff,1.0,2020,00:52.6,No,OFF GRID,NONE,532,20,170.0,None,YES,4G,YES,YES,YES
1244,33c83c0e-9c88-43d8-a896-ef8b8ab83553,Rwanda,government,G_RWA_01022,250704.0,KABUGA,Primary,-2.45722,29.52378,886ade2dd3fffff,0.67,2020,00:52.6,No,OFF GRID,NONE,532,20,168.0,None,YES,3G,YES,YES,NO
1245,febab9dc-6e41-40da-ab3e-7b309d405891,Rwanda,government,G_RWA_01028,421502.0,GAHONDO,Primary,-1.69997,29.74975,886adc6f13fffff,0.67,2020,00:52.6,No,OFF GRID,NONE,532,20,198.0,None,YES,4G,YES,YES,YES
