uuid,country,source,school_id,giga_school_id,name,education_level,lat,lon,hex8,dq_score,source_timestamp,master_timestamp,school_archive,electricity_availability,connectivity,student_count,teacher_count,computer_count,computer_lab,fiber_node_distance,nearest_school_distance,Schools_within_1km,Schools_within_3km,Schools_within_10km,nearest_celltower_id,nearest_celltower_distance,2G,3G,4G,pop_within_1km,pop_within_3km,pop_within_7km
a2351bd0-ca81-338f-8aec-b9c8deb9de26,Sierra Leone,government,420807321,G_SL_010448,"BARRAT DAY CARE AND NUSERY PREPARATORY SCHOOL  (BROOKFIELDS SECTION, FREETOWN TOWN (8.478209 ; -13.24515)",Primary,8.478239,-13.24527,8854cc3341fffff,1,2020,44390.5956,No,Yes,No,41,3,,No,1.099634667,0.010327199,698,1661,2853,1029,0.080869488,1,1,1,563303,1250458,1687251
9417e106-1b94-34ec-934a-44e62eb49168,Sierra Leone,government,420702105,G_SL_010449,"BAVIA PREPARATORY SCHOOL  (CONGO CROSS SECTION, CONGO CROSS TOWN (8.483444 ; -13.25706)",Primary,8.483443,-13.25712,8854cc0693fffff,0.67,2020,44390.5956,No,Yes,No,47,2,,No,2.022668688,0.011928477,595,1505,2820,678,0.107135995,1,1,1,523671,1155580,1674950
d3060193-0290-3001-a97b-aa520ca3848c,Sierra Leone,government,420702206,G_SL_010450,"BAVIA PREPARATORY SCHOOL  (CONGO CROSS SECTION, CONGO CROSS TOWN (8.483516 ; -13.25718)",Primary,8.483337,-13.25714,8854cc0693fffff,0.67,2020,44390.5956,No,Yes,No,106,6,,No,2.026465036,0.011928477,597,1505,2821,678,0.110689164,1,1,1,524433,1156169,1674940
4f8f2c9d-6aee-347d-955f-dd301c8f7a7a,Sierra Leone,government,420706104,G_SL_010451,"BECKAM INTERNATIONAL MODEL ACADEMY  (NORTH RIDGE SECTION, HILL STATION TOWN (8.460033 ; -13.24396)",Primary,8.459989,-13.24398,8854cc330bfffff,1,2020,44390.5956,No,Yes,No,78,3,,No,2.92066592,0.010520407,704,1795,2896,527,0.070718116,1,1,1,519678,1338874,1694583
4fca3cbd-bdba-3600-9023-430717977ce0,Sierra Leone,government,420706401,G_SL_010452,"BECKAM INTERNATIONAL MODEL ACADEMY  (SOUTHERN RIDGE SECTION, HILL STATION TOWN (8.461181 ; -13.243)",Secondary,8.460041,-13.24406,8854cc330bfffff,1,2020,44390.5956,No,Yes,No,132,9,,No,2.916717752,0.003890672,704,1791,2896,527,0.0609651,1,1,1,521905,1338180,1694469
891cb92a-6bd3-3f27-a658-059ea2f45160,Sierra Leone,government,420602101,G_SL_010453,"BECKYLN NURSERY PREPARATORY SCHOOL  (CONGO CROSS SECTION, CONGO CROSS TOWN (8.479916 ; -13.25624)",Primary,8.480036,-13.25632,8854cc3345fffff,1,2020,44390.5956,No,Yes,No,113,8,,No,2.023273777,0.109492661,648,1526,2824,904,0.021018081,1,1,1,563159,1172341,1676381
67111b71-5c95-3d43-9ff8-bc0745c04ee9,Sierra Leone,government,420707306,G_SL_010454,"BELLEVUE HIGH SCHOOL  (TENGBEH SECTION, TENGBEH TOWN TOWN (8.472472 ; -13.25031)",Secondary,8.472483,-13.25005,8854cc3347fffff,1,2020,44390.5956,No,Yes,No,22,5,,No,1.925644448,0.023343801,765,1640,2869,867,0.016812894,1,1,1,628144,1241600,1685594
8af9be26-da08-3e28-86ff-80593e7c9977,Sierra Leone,government,420707118,G_SL_010455,"BELLVUE HIGH SCHOOL  (BROOMFIELD SECTION, BROOKFIELDS TOWN (8.472511 ; -13.25025)",Secondary,8.472703,-13.25023,8854cc3347fffff,1,2020,44390.5956,No,Yes,Yes,114,8,,No,1.91974048,0.03138267,762,1633,2869,867,0.020654722,1,1,1,627644,1240139,1685182
8cc67a30-e59f-3a8f-955e-3cb7f730e5b8,Sierra Leone,government,420705214,G_SL_010456,"BETHEL NURSERY AND PRIMARY SCHOOL  (NEW ENGLAND VILLIE SECTION, BROOKFIELDS TOWN (8.467875 ; -13.23879)",Primary,8.467931,-13.23875,8854cc3355fffff,1,2020,44390.5956,No,Yes,No,31,5,,No,1.988709687,0.009750969,727,1809,2898,1037,0.112303743,1,1,1,525479,1343537,1695689
5e75aa5b-1bc0-33cf-916f-f56e11653494,Sierra Leone,government,420705215,G_SL_010457,"BETHEL NURSERY AND PRIMARY SCOOL  (NEW ENGLAND FIELD(127) SECTION, FREETOWN TOWN (8.467923 ; -13.23889)",Primary,8.467877,-13.23868,8854cc3355fffff,1,2020,44390.5956,No,Yes,No,21,2,,No,1.994768302,0.009750969,727,1810,2898,1033,0.110885749,1,1,1,525947,1343537,1695689
384663df-c4fd-3ed5-886e-3a1c56ad9d31,Sierra Leone,government,420807360,G_SL_010458,"BRETHREN ELEMENTARY NURSERY SCHOOL  (BRETHREN ELEMENTARY NURSERY SCHOOL SECTION, TENGBEH TOWN TOWN (8.470002 ; -13.25549)",Primary,8.470007,-13.25533,8854cc336bfffff,1,2020,44390.5956,No,Yes,No,35,3,,No,2.521853005,0.01845038,754,1601,2864,1263,0.063937048,1,1,1,636299,1213455,1680143
88ce1dfa-e0c0-341e-b2a4-9614645cd995,Sierra Leone,government,420803536,G_SL_010459,"BRETHREN ELEMENTARY PRIMARY SCHOOL  (BRETHREN ELEMENTARY PRIMARY SCHOOL SECTION, TENGBEH TOWN TOWN (8.469747 ; -13.25542)",Primary,8.469845,-13.25529,8854cc336bfffff,1,2020,44390.5956,No,Yes,No,90,4,,No,2.531244438,0.01845038,754,1601,2864,1263,0.0810608,1,1,1,636891,1213956,1680413
306cacbe-c8a2-32a1-b24e-652740536e1e,Sierra Leone,government,420705106,G_SL_010460,"BROOKFIELDS COMMUNITY PRE-SCHOOL  (BROOKFIELS SECTION, BROOKFIELDS TOWN (8.476872 ; -13.24268)",Primary,8.476728,-13.24249,8854cc3341fffff,1,2020,44390.5956,No,Yes,No,38,3,,No,1.089165398,0.005005225,712,1702,2878,1143,0.027925833,1,1,1,543794,1276376,1690361
d2a1e362-7b72-3df2-9be3-ab823df3c8f4,Sierra Leone,government,420705211,G_SL_010461,"BROOKFIELDS COMMUNITY PRIMARY  (WORD 11 SECTION, BROOKFIELDS TOWN (8.476757 ; -13.24252)",Primary,8.476762,-13.24252,8854cc3341fffff,1,2020,44390.5956,No,Yes,No,106,5,,No,1.086860506,0.005005225,711,1701,2878,1143,0.029813361,1,1,1,543611,1275655,1690379
179fe1cc-86f2-3f2b-91ce-d60bdfdb8df6,Sierra Leone,government,420706214,G_SL_010462,"BROOKFIELDS PREPARATORY SCHOOL  (WORD 11 SECTION, BROOKFIELDS TOWN (8.475024 ; -13.2427)",Primary,8.474926,-13.24284,8854cc3343fffff,1,2020,44390.5956,No,Yes,No,139,14,,No,1.289437527,0.002464357,714,1716,2884,1546,0.062623254,1,1,1,558422,1284087,1690609
b3774e47-1bc4-333a-84cf-f6b879fa9977,Sierra Leone,government,420705107,G_SL_010463,"BROOKLANDS PREPARATORY SCHOOL  (BROOKFIELDS SECTION, BROOKFIELDS TOWN (8.47503 ; -13.24271)",Primary,8.474936,-13.24286,8854cc3343fffff,1,2020,44390.5956,No,Yes,No,67,5,,No,1.289135188,0.002464357,714,1716,2884,1546,0.062408476,1,1,1,558945,1283863,1690516
6df37c3e-9956-3d9e-b1f7-8bc385d5f234,Sierra Leone,government,410201222,G_SL_010464,CARDIFF COMMUNITY  PRIMARY SCHOOL,Primary,8.455057,-13.2413,8854cc331dfffff,0.94,2020,44390.5956,No,Yes,No,665,14,,No,3.422527435,0.02293346,610,1838,2893,1257,0.35580839,1,1,1,428009,1371456,1700462
9d8a5fdf-c98f-3672-8487-a7411bbd4dc0,Sierra Leone,government,420706304,G_SL_010465,"CARDIFF COMMUNITY JUNIOR SECONDARY SCHOOL  (WESTERN RIDGE SECTION, HILL STATION TOWN (8.454775 ; -13.24123)",Secondary,8.454674,-13.24123,8854cc331dfffff,1,2020,44390.5956,No,Yes,No,206,11,,No,3.464188711,0.025319466,607,1839,2893,1257,0.312798936,1,1,1,420696,1373733,1700925
331168bd-0eb6-314b-8ba0-b581fe8ea8c7,Sierra Leone,government,420802101,G_SL_010466,CARDIFF COMMUNITY PRE SCHOOL,Primary,8.454895,-13.24117,8854cc331dfffff,1,2020,44390.5956,No,Yes,No,160,3,,No,3.439330455,0.02293346,610,1838,2893,1257,0.335318015,1,1,1,425145,1373598,1700955
10d250b5-48ed-341e-84aa-fd0a462fb51d,Sierra Leone,government,420802215,G_SL_010467,"CARDIFF PREPARATORY SCHOOL  (HILL STATION SECTION, HILL STATION TOWN (8.460976 ; -13.24871)",Primary,8.457108,-13.25329,8854cc3301fffff,1,2020,44390.5956,No,Yes,No,295,12,3,Yes,3.557037672,0.009135668,633,1675,2880,1418,0.020360058,1,1,1,547007,1264158,1685221
495007ca-2736-3928-8fd8-75574998ab04,Sierra Leone,government,420706302,G_SL_010468,"CHRISTIAN FAITH RESCUE ORPHANAGE JSS  (JUNIOR SECONDARY SCHOOL SECTION, NEW ENGLAND VILLE TOWN (8.468119 ; -13.24416)",Secondary,8.456724,-13.22758,8854cc3319fffff,1,2020,44390.5956,No,No,No,81,7,,No,3.461126688,0.01192849,546,1898,2908,1497,0.238444324,1,1,1,333588,1425703,1722302
df03e314-58db-3adb-bdda-6671fae50b20,Sierra Leone,government,420706205,G_SL_010469,"CHRISTIAN FAITH RESCUE ORPHANAGE PRIMARY SCHOOL  (PRIMARY SECTION, NEW ENGLAND VILLE TOWN (8.468322 ; -13.24493)",Primary,8.45683,-13.2276,8854cc3319fffff,0.94,2020,44390.5956,No,No,No,316,5,,No,3.449398792,0.01192849,546,1898,2908,1497,0.249040561,1,1,1,336347,1425659,1722317
d7877d1a-936f-302e-8dfc-dd265960b8ab,Sierra Leone,government,420706306,G_SL_010470,COMPASSIONATE HIGH SCHOOL,Secondary,8.466707,-13.24715,8854cc3309fffff,0.67,2020,44390.5956,No,Yes,No,100,4,,No,2.309306871,0.006782219,753,1725,2890,907,0.187788243,1,1,1,607845,1287960,1689780
5d1bc8d1-7673-3174-8155-218b9f83067b,Sierra Leone,government,420706306,G_SL_010471,"COMPASSIONATE HIGH SCHOOL FOR JUNIOR  (HILL COT SECTION, HILL COT TOWN (8.466968 ; -13.24737)",Secondary,8.466631,-13.24701,8854cc3309fffff,0.67,2020,44390.5956,No,Yes,No,200,5,,No,2.311053432,0.017558618,748,1729,2890,907,0.204578422,1,1,1,607260,1290452,1690125
8401c7d5-51ef-37bf-a659-272848511660,Sierra Leone,government,420701106,G_SL_010472,"COVENANT PREEPARATORY SCHOOL  (WESTERN RIDGE SECTION, TENGBEH TOWN TOWN (8.472687 ; -13.24373)",Primary,8.472651,-13.24384,8854cc3343fffff,1,2020,44390.5956,No,Yes,No,93,4,,No,1.563516815,0.006321522,723,1721,2888,1023,0.057822794,1,1,1,577842,1287706,1690162
5838090f-e7f2-3eba-9463-5732b0d811c5,Sierra Leone,government,420701208,G_SL_010473,"COVENANT PREPARATORY SCHOOL  (WEST 11 BROOKFIELD SECTION, TENGBEH TOWN TOWN (8.472652 ; -13.24376)",Primary,8.472692,-13.2438,8854cc3343fffff,0.94,2020,44390.5956,No,Yes,No,87,6,,No,1.557738881,0.006321522,721,1721,2888,1023,0.054982506,1,1,1,577935,1287658,1690162
aaff3978-27c1-300c-94c2-d4db22e1df0d,Sierra Leone,government,420803209,G_SL_010474,"DAN HARRIGAN MEMORIAL SCHOOL  (TENGBEH TOWN SECTION, TENGBEH TOWN TOWN (8.475354 ; -13.25761)",Primary,8.475179,-13.25774,8854cc336bfffff,1,2020,44390.5956,No,Yes,No,115,6,,No,2.388309552,0.018813204,685,1531,2829,742,0.178816656,1,1,1,594915,1179191,1676154
fd32d6d0-d5a2-3559-a238-e9b98ccc7b73,Sierra Leone,government,420801104,G_SL_010475,"DAN HARRIGAN MEMORIAL SCHOOL  (WESTERN RIDGE SECTION, TENGBEH TOWN TOWN (8.475053 ; -13.25784)",Primary,8.475196,-13.25791,8854cc3369fffff,1,2020,44390.5956,No,Yes,No,46,2,,No,2.403643065,0.018813204,682,1531,2829,742,0.169836277,1,1,1,594886,1176873,1675901
4cec8616-b5c5-3988-ac40-098da7e8a8f6,Sierra Leone,government,420706303,G_SL_010476,"DIVINE WONDERS ACADEMY  (WESTERN RIDGE SECTION, HILL COT TOWN (8.46249 ; -13.24699)",Secondary,8.462586,-13.24705,8854cc3309fffff,1,2020,44390.5956,No,Yes,No,172,9,,No,2.730738019,0.000442393,725,1749,2893,980,0.192417661,1,1,1,580659,1303839,1690106
4b816461-0b10-39d5-b94e-4cddc3e56d24,Sierra Leone,government,420603114,G_SL_010477,"DIVINE WONDERS ACADEMY  (WESTERN RIDGE SECTION, HILL COT TOWN (8.462506 ; -13.24761)",Primary,8.462588,-13.24699,8854cc3309fffff,0.67,2020,44390.5956,No,Yes,No,51,5,,No,2.728369742,0.006610628,724,1751,2893,980,0.193829882,1,1,1,579719,1304537,1690369
c1df1847-0af8-3e32-ac8d-f52587a430bf,Sierra Leone,government,420705203,G_SL_010478,"DR. S.M. BRODERICK INFANTS PRIMARY SCHOOL  (BROOKFIELDS SECTION, BEACON FIELD TOWN (8.47369 ; -13.23799)",Primary,8.473988,-13.23796,8854cc3343fffff,1,2020,44390.5956,No,Yes,No,372,10,,No,1.322944974,0.001640897,731,1767,2898,558,0.017036663,1,1,1,516180,1319525,1693833
422590bd-38c7-386c-b0ac-0c926ab59274,Sierra Leone,government,420705204,G_SL_010479,"DR. S.M. BRODERICK MUNICIPAL JUNIOR PRIMARY SCHOOL  (WEST 11 SECTION, BEACON FIELD TOWN (8.473726 ; -13.23813)",Primary,8.473977,-13.23795,8854cc3343fffff,1,2020,44390.5956,No,Yes,No,460,9,,No,1.324245896,0.001640897,731,1768,2898,558,0.01541962,1,1,1,516180,1319780,1693833
f732fefb-0511-3e90-962d-13b7057b151b,Sierra Leone,government,420704301,G_SL_010480,"DR.S.M BRODERICK J.S.S  (BEACON FIELD SECTION, BEACON FIELD TOWN (8.474187 ; -13.2382)",Secondary,8.474124,-13.23797,8854cc3343fffff,1,2020,44390.5956,No,Yes,No,845,22,,No,1.307863693,0.015081632,731,1766,2898,1129,0.029428822,1,1,1,516011,1317647,1693851
189c3c0e-d0a3-3f79-b8bc-72cadea3aa57,Sierra Leone,government,420705301,G_SL_010481,"DUNNET INTERNATIONAL ACADEMY JUNIOR SECONDARY SCHOOL  (BEACONFIELD SECTION, BEACON FIELD TOWN (8.474696 ; -13.23752)",Secondary,8.475181,-13.23742,8854cc334bfffff,1,2020,44390.5956,No,Yes,No,23,7,,No,1.198199363,0.001880173,731,1765,2897,609,0.047084888,1,1,1,507582,1316264,1693967
dfb0ea66-8792-3c16-b52b-1caf6de1a0c8,Sierra Leone,government,420705102,G_SL_010482,"DUNNET PREPARATORY SCHOOL  (WARD 11 SECTION, BEACON FIELD TOWN (8.475037 ; -13.23751)",Primary,8.475202,-13.23746,8854cc334bfffff,0.67,2020,44390.5956,No,Yes,No,121,9,,No,1.195299262,0.004979328,731,1765,2897,609,0.042328416,1,1,1,508060,1316224,1693967
8168947d-bc8e-3232-8d53-a1835cefb643,Sierra Leone,government,420705205,G_SL_010483,"DUNNET PREPARATORY SCHOOL.  (WARD 11 SECTION, BEACON FIELD TOWN (8.475247 ; -13.23741)",Primary,8.475164,-13.23742,8854cc334bfffff,0.67,2020,44390.5956,No,Yes,No,288,13,,No,1.200061654,0.001880173,731,1765,2897,609,0.047496024,1,1,1,507740,1316264,1693967
e7d288b2-9a57-39a7-8e8c-e19c27752b5b,Sierra Leone,government,420705305,G_SL_010484,"E.B WILLIAMS J.S.S  (BEACON FIELD SECTION, BEACON FIELD TOWN (8.472699 ; -13.23784)",Secondary,8.47275,-13.23777,8854cc3343fffff,1,2020,44390.5956,No,Yes,No,379,14,,No,1.461132121,0.007746662,741,1776,2898,1038,0.026654444,1,1,1,518079,1325775,1694104
788a1283-63ba-345f-8587-6a6bcad0c815,Sierra Leone,government,420704202,G_SL_010485,"E.B. WILLIAMS INFANTS MUNICIPAL PRIMARY SCHOOL  (PRIMARY SECTION, NEW ENGLAND VILLE TOWN (8.472782 ; -13.23758)",Primary,8.472619,-13.23791,8854cc3343fffff,0.67,2020,44390.5956,No,Yes,No,187,5,,No,1.474325572,0.01709847,743,1776,2898,1038,0.013567398,1,1,1,521426,1325528,1694064
5ca6bb66-df2c-3d34-ae41-307a5d01ac19,Sierra Leone,government,420704203,G_SL_010486,"E.B. WILLIAMS JUNIOR MUNICIPAL PRIMARY SCHOOL.  (PRIMARY SECTION, NEW ENGLAND VILLE TOWN (8.472538 ; -13.23798)",Primary,8.472757,-13.23784,8854cc3343fffff,0.67,2020,44390.5956,No,Yes,No,153,6,,No,1.459713603,0.007746662,741,1776,2898,1038,0.026331526,1,1,1,518191,1325242,1694104
b1bb670f-fc8f-30e7-af55-37f66a9081db,Sierra Leone,government,420707101,G_SL_010487,"EBENEZER W.A.M NURSERY SCHOOL  (BROOKFIELDS SECTION, BROOKFIELDS TOWN (8.476007 ; -13.24452)",Primary,8.475942,-13.24439,8854cc3341fffff,1,2020,44390.5956,No,Yes,No,24,3,,No,1.25648111,0.006064831,721,1684,2877,979,0.034702797,1,1,1,568270,1267269,1688838
5bcaa309-31c5-3bbf-9b1e-ed1a6f25acc8,Sierra Leone,government,420707217,G_SL_010488,"EBENEZER W.A.M. PREPARATORY SCHOOL  (WORD 11 SECTION, BROOKFIELDS TOWN (8.475993 ; -13.24445)",Primary,8.475919,-13.24444,8854cc3341fffff,1,2020,44390.5956,No,Yes,No,51,5,,No,1.261358412,0.006064831,723,1684,2877,979,0.029406955,1,1,1,570454,1266932,1688823
8d994a3d-840c-31d7-9c27-ed53501441f0,Sierra Leone,government,420707102,G_SL_010489,"EDVAL  (BROOKFIELDS SECTION, BROOKFIELDS TOWN (8.477105 ; -13.24506)",Primary,8.47724,-13.24483,8854cc3341fffff,1,2020,44390.5956,No,Yes,No,26,2,,No,1.159094538,0.009142968,711,1676,2867,1235,0.03405208,1,1,1,565697,1257033,1688077
ec196100-b5f9-3172-b974-108cf9c986d8,Sierra Leone,government,420707218,G_SL_010490,"EDVAL PREPARATORY SCHOOL  (WORD 11 SECTION, BROOKFIELDS TOWN (8.477451 ; -13.2449)",Primary,8.477174,-13.24478,8854cc3341fffff,1,2020,44390.5956,No,Yes,No,81,6,,No,1.16207481,0.009142968,712,1676,2868,1235,0.04092156,1,1,1,565522,1257794,1688077
e68434a4-ab43-3343-a3e5-1e27150c0c7e,Sierra Leone,government,420704204,G_SL_010491,"EVANGELICAL MISSION PRIMARY SCHOOL.  (PRIMARY SECTION, NEW ENGLAND VILLE TOWN (8.464451 ; -13.23549)",Primary,8.464379,-13.23544,8854cc3355fffff,1,2020,44390.5956,No,No,No,646,15,,No,2.412072832,0.100948115,727,1854,2904,1401,0.236125472,1,1,1,494998,1376477,1701510
87225338-a8a9-3b5a-a555-76da0266c474,Sierra Leone,government,420707105,G_SL_010492,"EVANS PRE-PRIMARY SCHOOL  (TENGBEH TOWN SECTION, TENGBEH TOWN TOWN (8.468932 ; -13.25449)",Primary,8.469109,-13.25444,8854cc336bfffff,0.67,2020,44390.5956,No,Yes,No,43,2,,No,2.524764023,0.012802696,759,1607,2868,932,0.07965605,1,1,1,641957,1222380,1681822
24823f41-8b99-3fc1-8eb1-b747336028f9,Sierra Leone,government,420707205,G_SL_010493,"EVANS PRIMARY SCHOOL  (TENGBEH TOWN FREETOWN SECTION, TENGBEH TOWN TOWN (8.468982 ; -13.25442)",Primary,8.469025,-13.25436,8854cc336bfffff,0.67,2020,44390.5956,No,Yes,No,126,6,,No,2.525671454,0.012802696,761,1608,2869,932,0.069381849,1,1,1,642430,1222661,1681891
3de6ec05-ec3f-3a0d-ae42-5d1a3e608ec8,Sierra Leone,government,420803538,G_SL_010494,EXCEL DAYCARE NURSERY AND PRAMARY SCHOOL,Primary,8.475325,-13.25569,8854cc3345fffff,0.67,2020,44390.5956,No,Yes,No,63,11,8,Yes,2.18661584,0.005975437,703,1563,2834,541,0.233703168,1,1,1,604646,1192476,1678139
b6876f6b-8e9f-3ca8-a872-a48c2b74bc97,Sierra Leone,government,420803538,G_SL_010495,"EXCEL DAYCARE NURSERY AND PRIMARY SCHOOL  (TENGBEH TOWN SECTION, TENGBEH TOWN TOWN (8.475387 ; -13.25564)",Primary,8.475346,-13.25574,8854cc3345fffff,0.67,2020,44390.5956,No,Yes,No,26,4,8,Yes,2.190027365,0.005975437,701,1563,2833,541,0.233357921,1,1,1,603860,1191622,1678078
1366d5bf-65c6-38c3-9ffc-fa4e7cdd2b8d,Sierra Leone,government,420707229,G_SL_010496,"FAITH ARENA INTERNATIONAL SCHOOL  (HILL COT SECTION, HILL COT TOWN (8.460881 ; -13.24907)",Primary,8.460821,-13.24922,8854cc3301fffff,1,2020,44390.5956,No,Yes,No,128,7,,No,2.997866003,0.017627133,716,1726,2888,817,0.270649737,1,1,1,581719,1290695,1688382
bc137f4e-2d26-3611-9ce2-2f7722dd11e6,Sierra Leone,government,420803412,G_SL_010497,"FAITH ARENA INT'L HIGH SCHOOL  (HILL COT SECTION, HILL COT TOWN (8.460742 ; -13.24946)",Secondary,8.460889,-13.24904,8854cc3301fffff,0.67,2020,44390.5956,No,Yes,No,50,6,,No,2.983445155,0.01863811,714,1731,2888,817,0.287719171,1,1,1,582284,1292055,1688468
c6761617-72b7-3720-8839-ed12ecb3f098,Sierra Leone,government,420707441,G_SL_010498,"FAITH ARENA INT'L HIGH SCHOOL  (HILL COT SECTION, HILL COT TOWN (8.460815 ; -13.24909)",Secondary,8.460728,-13.24909,8854cc3301fffff,0.67,2020,44390.5956,No,Yes,No,60,5,,No,3.002019569,0.017627133,711,1731,2888,817,0.287393271,1,1,1,579948,1292043,1688431
4f30066b-2715-3a90-ba5c-6869acd390a4,Sierra Leone,government,420707206,G_SL_010499,"FAITH IN ACTION  (GWENT HEIGHT SECTION, HILL COT TOWN (8.467018 ; -13.25386)",Primary,8.467551,-13.25412,8854cc330dfffff,1,2020,44390.5956,No,Yes,No,83,6,,No,2.631608737,0.006365418,762,1628,2873,932,0.096299335,1,1,1,642865,1230220,1682210
f17e5804-b54d-36e5-a81b-76c538e64fc6,Sierra Leone,government,420707402,G_SL_010500,"FAITH IN ACTION CHURCH OF CHRIST S.S.S.  (WESTERN RIDGE SECTION, HILL COT TOWN (8.46746 ; -13.2544)",Secondary,8.464446,-13.23224,8854cc3351fffff,1,2020,44390.5956,No,No,No,125,10,,No,2.485343373,0.005650313,730,1867,2905,1401,0.210530505,1,1,1,474824,1392387,1705654
0c0c6eb3-771a-3e44-bcc1-ffb21d37e655,Sierra Leone,government,420707106,G_SL_010501,"FAITH IN ACTION CHURCH OF CHRIST SCHOOL  (GWENT HEIGHT SECTION, HILL COT TOWN (8.467238 ; -13.25448)",Primary,8.467497,-13.25414,8854cc330dfffff,1,2020,44390.5956,No,Yes,No,30,3,,No,2.637618864,0.006365418,762,1628,2873,932,0.101677201,1,1,1,642789,1230240,1682210
17ba588c-6641-38b3-8cc7-286224e5b202,Sierra Leone,government,420707303,G_SL_010502,"FAITH IN ACTION SCHOOL CHURCH OF CHRIST  (WESTERN RIDGE SECTION, HILL COT TOWN (8.467458 ; -13.25441)",Secondary,8.467462,-13.25428,8854cc330dfffff,1,2020,44390.5956,No,Yes,No,42,5,,No,2.65042046,0.015894535,763,1621,2873,932,0.103721448,1,1,1,642031,1228561,1682079
491c82dd-e07a-3b33-9f30-01c17ff6cc33,Sierra Leone,government,420707102,G_SL_010503,FAITH PREPARATORY SCHOOL,Primary,8.47374,-13.24639,8854cc3347fffff,1,2020,44390.5956,No,Yes,No,83,6,,No,1.577646747,0.016543127,755,1681,2875,1168,0.118120992,1,1,1,602720,1264255,1688055
13c9f576-3ec5-38f2-afb5-4817467a67bd,Sierra Leone,government,420707226,G_SL_010504,"FAITH PREPARATORY SCHOOL  (WORD 11 SECTION, BROOKFIELDS TOWN (8.47392 ; -13.2465)",Primary,8.47383,-13.24651,8854cc3347fffff,1,2020,44390.5956,No,Yes,No,160,8,,No,1.576129715,0.016543127,754,1680,2874,1168,0.10392976,1,1,1,605020,1261667,1688087
de0c3011-daba-33a1-88ae-4303cc9ce64a,Sierra Leone,government,420704205,G_SL_010505,"FAITH WORSHIP PRIMARY SCHOOL  (PRIMARY SECTION, NEW ENGLAND VILLE TOWN (8.463455 ; -13.23589)",Primary,8.463569,-13.23596,8854cc3355fffff,1,2020,44390.5956,No,Yes,No,123,5,,No,2.492433283,0.029408313,711,1856,2904,1401,0.337636065,1,1,1,490133,1376929,1701769
0f9a087d-df8f-30bf-acfe-0721b733eaed,Sierra Leone,government,420705212,G_SL_010506,"FATTAH RAHMAN INFANTS PRIMARY SCHOOL  (BROOKFIELD SECTION, BEACON FIELD TOWN (8.474315 ; -13.23847)",Primary,8.474206,-13.23845,8854cc3343fffff,1,2020,44390.5956,No,Yes,No,243,8,,No,1.29564554,0.011928482,728,1763,2898,1070,0.058916104,1,1,1,518571,1315413,1693409
f45c05f1-431e-377c-bece-e05504b25298,Sierra Leone,government,420705303,G_SL_010507,"FATTAH RAHMAN JSS  (BEACON FIELD SECTION, BEACON FIELD TOWN (8.474468 ; -13.23852)",Secondary,8.474312,-13.23847,8854cc3343fffff,1,2020,44390.5956,No,Yes,No,529,17,,No,1.283844902,0.009998564,727,1763,2898,1070,0.053210924,1,1,1,518824,1315259,1693444
be9759da-f79a-35eb-bb24-9b24d142cbcd,Sierra Leone,government,420705208,G_SL_010508,"FATTAH RAHMAN MUNICIPAL PRIMARY SCHOOL  (BROOKFIELDS SECTION, BEACON FIELD TOWN (8.47433 ; -13.23866)",Primary,8.474324,-13.23856,8854cc3343fffff,1,2020,44390.5956,No,Yes,No,302,7,,No,1.282175399,0.009998564,727,1763,2897,1070,0.061076443,1,1,1,519196,1314302,1693427
3a01239b-95c0-3a9a-b91c-506cc4201d08,Sierra Leone,government,420704206,G_SL_010509,"FOUR SQUARE INTERNATIONAL  (BECCON FIELD SECTION, BEACON FIELD TOWN (8.476443 ; -13.23859)",Primary,8.476284,-13.23848,8854cc334bfffff,1,2020,44390.5956,No,Yes,No,44,3,,No,1.065888798,0.018400301,725,1757,2893,1116,0.113043993,1,1,1,511947,1305287,1692981
7cc6e7cc-babf-30ad-93cc-ecaa88e697f9,Sierra Leone,government,420704104,G_SL_010510,"FOUR SQUARE INTERNATIONAL PRE-PRIMARY SCHOOL  (WEST 11 SECTION, BEACON FIELD TOWN (8.476157 ; -13.23868)",Primary,8.476332,-13.23864,8854cc334bfffff,1,2020,44390.5956,No,Yes,No,20,2,,No,1.059929724,0.018400301,726,1757,2893,1116,0.121119253,1,1,1,512173,1304677,1692863
977821f0-16cc-38e3-a1c0-20a660af0b25,Sierra Leone,government,420707107,G_SL_010511,"FREETOWN MODERN NURSERY AND PREPARATORY SCHOOL  (TENGBEH TOWN SECTION, TENGBEH TOWN TOWN (8.470302 ; -13.2559)",Primary,8.470209,-13.25608,8854cc336bfffff,0.67,2020,44390.5956,No,Yes,No,36,3,,No,2.566502534,0.006112117,742,1594,2862,1263,0.050890421,1,1,1,629711,1207739,1679155
ac63c197-7b64-352f-a79e-b0aff2135f1d,Sierra Leone,government,420707207,G_SL_010512,"FREETOWN MODERN NURSERY PREPARATORY SCHOOL  (TENGBEH TOWN SECTION, TENGBEH TOWN TOWN (8.470335 ; -13.25593)",Primary,8.470185,-13.25603,8854cc336bfffff,0.67,2020,44390.5956,No,Yes,No,97,4,,No,2.564251345,0.006112117,742,1596,2863,1263,0.047995102,1,1,1,630593,1207978,1679273
