SCHOOL_CODE,SCHOOL_NAME,school_region,LATITUDE,LONGITUDE,connectivity,uuid,Coverage,Coverage_type,2G_coverage,3G_coverage,4G_coverage,5G_coverage,2G_coverage_distance,3G_coverage_distance,4G_coverage_distance,5G_coverage_distance,2G_Best_Coverage_provider,3G_Best_Coverage_provider,4G_Best_Coverage_provider,5G_Best_Coverage_provider,2G_coverage_present,3G_coverage_present,4G_coverage_present,5G_coverage_present,Distance_to_nearest_tower,Data_Source
G_CRI_003152,SAN ANTONIO,Rural,10.04784906,-83.61488393,YES,9c2e4126-d618-31be-bb62-f8cfbccbc42f,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,Claro,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003198,ASTUA PIRIE,Urban,10.33584885,-83.73785199,YES,69e6636b-39da-3c73-bf9e-0fb9adb37a31,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003201,LA AURORA,Rural,10.34509257,-83.51723719,YES,7c088954-eb39-3e66-a4fd-a2f3bb211231,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003293,SECTOR NUEVE,Rural,10.40589101,-83.85323766,YES,1ff42a04-627e-3917-a7f4-cf34ff120819,YES,4G,Good,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003316,BARRIO LOS ANGELES,Urban,10.21022336,-83.79576277,YES,449dd0ed-6bfd-3bb7-8801-bc4313204658,YES,4G,Fair,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,Claro,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003325,EL LIMBO,Rural,10.32479145,-83.65330288,YES,e095c4ce-3e94-30c3-9d9b-5748a2fccfbe,YES,4G,Fair,Fair,Poor,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003326,CERRO NEGRO,Rural,10.44811569,-83.86211062,YES,0d1b7342-63ff-373a-98ce-0b81436a4500,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003427,QUEBRADA ARROYO,Rural,9.45573315,-84.00463428,YES,b1c30116-8785-3b71-a89a-b18ae719ba53,YES,4G,Good,Good,Fair,None,0-5km,0-5km,0-5km,None,movistar,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003490,GUAYABITO,Rural,10.72504647,-84.85199398,YES,e821d683-417f-36fd-afdd-f96b3460d730,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003514,GUACALITO,Rural,10.81277246,-85.10955081,YES,f7fb338f-2024-3f44-bcca-4674543a03c8,YES,4G,Good,Good,Fair,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003575,LICEO DE MORAVIA,Urban,9.96634333,-84.04644431,YES,30e62341-1314-3ce5-9c7a-9ae2cfe3a90e,YES,4G,Good,Good,Good,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003583,COLEGIO REPUBLICA DE MEXICO,Urban,9.93968814,-84.06658044,YES,2a4baabc-d127-3983-bb6f-bb12ec886e65,YES,4G,Good,Good,Good,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003595,UNIDAD PEDAGOGICA CUATRO REINAS,Urban,9.96181925,-84.09152181,YES,fcaa7e6a-1731-3427-bea7-904f7c8f8f7e,YES,4G,Good,Good,Good,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003603,LICEO DE CALLE FALLAS,Urban,9.89159708,-84.07111188,YES,40a87e2e-68da-387e-ada6-145beb29eaa8,YES,4G,Good,Good,Good,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003666,COLEGIO FRANCISCA CARRASCO J.,Urban,9.85918203,-83.94161398,YES,7d986173-5a30-3782-802a-d183f0007867,YES,4G,Excellent,Good,Good,None,0-5km,0-5km,0-5km,None,movistar,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003740,C.T.P. SAN SEBASTIAN,Urban,9.91359302,-84.09063626,YES,2187c455-5678-3928-8aed-b83888886110,YES,4G,Good,Good,Good,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003766,C.T.P. JOSE DANIEL FLORES,Rural,9.65962885,-83.96999611,YES,55ff9bf0-cbbc-3dea-9281-327dc48abfb7,YES,4G,Good,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003804,CENTRO EDUCACION ESPECIAL SANTA ANA,Urban,9.94776579,-84.19133003,YES,b13d31c3-7c92-379b-940c-e311d3946863,YES,4G,Good,Good,Good,None,0-5km,0-5km,0-5km,None,Kolbi ICE,movistar,Claro,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003862,JUAN ENRIQUE PESTALOZZI,Urban,9.9564581,-84.03227517,YES,c3024cdd-2bc7-3577-a57e-6bebd8923c0a,YES,4G,Good,Good,Good,None,0-5km,0-5km,0-5km,None,Kolbi ICE,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003874,SAN LUIS,Rural,10.68522459,-84.74107125,YES,18f4490d-2a0a-33fb-b40b-c2bdc98d0c2c,YES,4G,Good,Fair,Poor,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003930,HOGAR DE NIÃ‘OS TÃA TERE,Rural,10.28530478,-83.74900235,YES,598ca4b0-2259-3160-84e2-53d1a930d483,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003940,LICEO RURAL CHANGUENA,Rural,8.93743264,-83.20143189,YES,e96137a8-fcb8-36a1-ab9d-0f8eb927ef63,YES,4G,Good,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003952,LICEO RURAL SAN JOAQUIN DE CUTRIS,Rural,10.68057935,-84.44771368,YES,7a5405c3-de5a-3c9f-90f1-4ea17bd39d1d,YES,4G,Excellent,Fair,Fair,None,0-5km,0-5km,0-5km,None,movistar,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003958,LICEO VERACRUZ,Rural,10.85939498,-84.86820757,YES,a211ea41-c0c1-3bd7-8039-bd137334b948,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004007,LICEO CANALETE,Rural,10.83497273,-85.05510136,YES,d302a2c3-4265-3aca-8208-26dfea62ad11,YES,4G,Fair,Fair,Good,None,0-5km,0-5km,0-5km,None,Claro,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004009,LA RIVERA,Rural,10.68161021,-84.87958968,YES,7395d6d4-7b02-3af0-ab86-c54b80cbad92,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004050,DURINAK,Rural,9.47191227,-83.02490329,YES,7dd61d48-5130-31d6-9453-5ee28ad462e6,YES,4G,Poor,Fair,Poor,None,0-5km,0-5km,0-5km,None,Kolbi ICE,movistar,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004100,EL CARMEN,Rural,10.35187505,-83.90520053,YES,31312164-f235-3e63-b5b7-c5638f119df6,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004123,LICEO RURAL LA PALMA,Rural,9.78804922,-84.38858536,YES,b5cdd0c8-e6b3-311c-bde0-f6582ad585a2,YES,4G,Good,Good,Fair,None,0-5km,0-5km,0-5km,None,movistar,Claro,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004126,TELESECUNDARIA COOPE SAN JUAN,Rural,10.56396227,-84.34694241,YES,93f646d5-7be9-3d93-bdb1-29146218282b,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004139,UNIDAD PEDAGOGICA RIO CUBA,Rural,10.01271318,-83.23551565,YES,baa0f817-2085-390d-8ea0-5b6eda94506c,YES,4G,Fair,Fair,Poor,None,0-5km,0-5km,0-5km,None,movistar,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004206,LICEO SAN CARLOS,Rural,9.63010157,-84.09307819,YES,ea319f32-a82f-3c94-9e59-46ac305ed897,YES,4G,Good,Good,Good,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004219,LICEO RURAL EL VENADO,Rural,10.55565424,-84.74874903,YES,0e484710-bfe6-3347-b922-3e09b4d5736e,YES,4G,Good,Fair,Poor,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004252,NOCTURNO DE PUERTO VIEJO,Rural,10.46540626,-84.00560674,YES,0f605a59-ae1d-3af5-a9de-c26b04344c85,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004265,CINDEA COLONIA PUNTARENAS,Rural,10.82553867,-84.9642389,NO,da40eb07-a23d-3fc0-a1db-7b4cc9f9c97a,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004275,LICEO LAGUNA,Rural,10.20884124,-84.4068343,YES,9cf957ca-0c82-33a8-9e3d-7cb505655f3d,YES,4G,Excellent,Fair,Fair,None,0-5km,0-5km,0-5km,None,movistar,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004302,LICEO RURAL LANAS,Rural,9.73831293,-84.45789665,YES,e82e65be-02a6-3bc5-9962-919520f24004,YES,4G,Fair,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004312,CALLE DAMAS,Rural,10.3672671,-84.3540503,YES,0f135f51-36cf-3bd3-9ae8-b4e3fa78e49c,YES,4G,Fair,Good,Fair,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Claro,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004401,POSADA DE BELEN,Urban,9.99569874,-84.27597926,NO,03929837-eeee-32d2-8ce9-96de483fdf41,YES,4G,Excellent,Good,Fair,None,0-5km,0-5km,0-5km,None,movistar,Claro,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004413,NIMARI,Rural,9.69030389,-83.14113197,YES,db845d1a-a287-3664-a2bb-65ecde428a78,YES,4G,Fair,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004453,CINDEA PEJIBAYE,Urban,9.16114158,-83.56534077,NO,317dd62b-c7fd-3118-8c98-5411c24fabc7,YES,4G,Fair,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004483,CINDEA GUATUSO,Rural,10.6669084,-84.82177557,NO,38dd7613-5c7e-34a9-bfd0-0d72f2cb8626,YES,4G,Good,Good,Poor,None,0-5km,0-5km,0-5km,None,Claro,Claro,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004543,CINDEA SAN MIGUEL,Rural,10.31491542,-84.18221277,NO,72ad2f0c-8a9c-3761-b2ef-1d1c310f72aa,YES,4G,Fair,Good,Good,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Claro,Claro,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004586,LICEO RURAL ULUK KICHA,Rural,9.75816111,-83.47091204,NO,df87ab7e-037e-3a67-b880-a6bc8dff5372,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000046,NOCTURNO DE PURISCAL,Urban,9.84716076,-84.31321093,YES,81e5d0ea-9700-334f-abd3-613ba63aa79d,YES,4G,Fair,Good,Fair,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Claro,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000054,NOCTURNO PBRO. ENRIQUE MENZEL,Urban,9.90713422,-83.68663266,YES,ec54c675-60c6-3000-881b-2a90a120a713,YES,4G,Good,Good,Fair,None,0-5km,0-5km,0-5km,None,movistar,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000145,GUACHIPELIN,Urban,9.94433536,-84.15935382,YES,974f9bea-07f3-367a-bbe3-feb24474e173,YES,4G,Fair,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000155,LUIS DEMETRIO TINOCO CASTRO,Urban,9.96010761,-84.00767912,YES,15e5a94b-8d38-3f1d-92e3-334a8f7a6401,YES,4G,Fair,Good,Good,None,0-5km,0-5km,0-5km,None,Claro,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000188,NACIONES UNIDAS,Urban,9.91814052,-84.07413467,YES,c5be3b18-e5f8-3072-bc2b-bdbaf27e6a1e,YES,4G,Good,Good,Good,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000231,CENTRO AMERICA,Urban,9.90732143,-84.03774447,YES,9129e1e6-bebf-3ac1-8fed-92dd364baecc,YES,4G,Good,Good,Good,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000269,TOMAS DE ACOSTA,Rural,9.81355771,-84.21927304,YES,febf4e9f-d40d-39fd-bbd5-3b702a147d77,YES,4G,Good,Good,Good,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Claro,Claro,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000274,BIJAGUAL NORTE,Rural,9.65964309,-84.17739424,YES,5785731c-6697-3acb-93a2-2830f4d2dae6,YES,4G,Fair,Good,Good,None,0-5km,0-5km,0-5km,None,Claro,Claro,Claro,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000365,TOLEDO,Rural,9.80017428,-84.24361052,YES,49d0a83c-0613-3156-bc99-77e88e00cea5,YES,4G,Excellent,Good,Good,None,0-5km,0-5km,0-5km,None,movistar,Claro,Claro,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000378,DOS CERCAS,Urban,9.8927015,-84.04509087,YES,d7122150-7587-3bc4-b765-0a32c5bda86b,YES,4G,Good,Good,Good,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000412,ALTOS DE PEREZ ASTUA,Rural,9.68610373,-84.3223401,YES,aa67c964-250a-3a5f-a898-b332c406c656,YES,4G,Fair,Good,Fair,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Claro,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000428,BAJO BERMUDEZ,Rural,9.78524908,-84.27192232,NO,8ae65566-06ec-3077-8ae7-9a261fdbfa0c,YES,4G,Excellent,Good,Fair,None,0-5km,0-5km,0-5km,None,movistar,Claro,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000476,SAN ANTONIO,Rural,9.59591585,-84.48295837,YES,30e8bef4-f166-38db-9a91-6e5738d7a121,YES,4G,Fair,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000510,ALTO DE LAS MORAS,Rural,8.99673435,-83.35479402,NO,b54ac94c-cd26-37e1-90ae-11b10a7a995f,YES,4G,Good,Fair,Poor,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000559,SAN ANDRES,Urban,9.38389215,-83.69743155,YES,40bb01e3-17bf-332f-9f59-5e0080ea048e,YES,4G,Fair,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,movistar,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000561,CAJÃ“N,Rural,8.94307172,-83.3402632,NO,2aa6bbad-f953-3790-b45f-8b25c0e69272,YES,4G,Good,Fair,Poor,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000597,QUIZARRA,Rural,9.34226668,-83.62336655,YES,312371cf-282d-3e3e-a6c7-090b820b59eb,YES,4G,Fair,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,Claro,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000616,EL NIVEL,Rural,9.54950663,-83.71375713,YES,c7bf9047-48bc-392d-917d-2144e606cdc1,YES,4G,Good,Good,Fair,None,0-5km,0-5km,0-5km,None,movistar,movistar,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000663,LAS TUMBAS,Rural,9.27895414,-83.77799755,YES,b6819c90-f1ec-310e-9975-91ca6ec03c21,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000670,IGNACIO DURAN VEGA,Rural,9.47832378,-83.80052171,YES,5afbba06-6469-36f2-afba-8bcf36852383,YES,4G,Fair,Fair,Poor,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000694,PARAISO,Urban,9.11129231,-83.32234501,YES,78327ccd-7e87-3daf-a1df-fd6138441358,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000702,PLATANARES,Urban,9.12615345,-83.27448921,YES,11d44453-b44d-39ed-977b-bafaa3e09b82,YES,4G,Fair,Fair,Poor,None,0-5km,0-5km,0-5km,None,movistar,Kolbi ICE,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000704,MARIA MORA URENA,Rural,9.4512869,-83.65671894,YES,17eb4115-4908-34c8-a838-9e65d1bb3293,YES,4G,Fair,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,movistar,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000711,PILON,Rural,8.90619766,-83.17480286,YES,2607d692-4964-30a3-9bce-bd33d1ec9ff5,YES,4G,Good,Fair,Good,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000753,SAN RAMON NORTE,Rural,9.43479439,-83.72966335,YES,e6e7271b-d979-35bf-9106-e7aef5a7e4c4,YES,4G,Fair,Good,Good,None,0-5km,0-5km,0-5km,None,Claro,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000823,TINAMASTE,Rural,9.29915149,-83.78357146,YES,78dfb445-bcd9-3dda-89c6-60fab63d95a4,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000850,GUADALAJARA,Urban,10.0209035,-84.22329494,YES,7fdfa6d5-8bc9-3c71-a334-30e832ae7070,YES,4G,Good,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,Claro,Claro,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000962,SAN JERONIMO,Rural,9.85668785,-84.5770217,YES,f9c2792e-6a00-399b-83e2-9fe1abb7368a,YES,4G,Fair,Good,Poor,None,0-5km,0-5km,0-5km,None,Claro,Claro,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000973,ENRIQUE PINTO FERNANDEZ,Urban,9.96865581,-84.22334479,YES,f5e39782-c507-38f1-9e04-a624e0f66671,YES,4G,Good,Good,Good,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Claro,Claro,None,YES,YES,YES,No,-1,Ericsson
G_CRI_001005,GERARDO BADILLA MORA,Urban,10.08746902,-84.48798626,YES,32f97058-d646-317c-842d-2cbb8a98457e,YES,4G,Good,Good,Fair,None,0-5km,0-5km,0-5km,None,movistar,Claro,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_001011,BARRIO EL CARMEN,Urban,10.10437381,-84.37930877,YES,3c306c72-4fad-368e-9d0a-25131c063cc1,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_001048,FEDERICO SALAS CARVAJAL,Urban,10.10607783,-84.46544245,YES,be54dd78-2285-3e76-b816-420a6b49cd6f,YES,4G,Excellent,Fair,Fair,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_001080,LLANO GRANDE,Rural,10.14523863,-84.32692691,YES,425ec71b-fe9c-3e9b-94b5-265bb45297a0,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_001109,RINCON DE MORA,Rural,10.04106135,-84.47285594,YES,bdfd231a-8a75-315d-9682-8a8fadf5be53,YES,4G,Good,Fair,Fair,None,0-5km,0-5km,0-5km,None,movistar,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_001227,CERRO CORTES,Rural,10.44403962,-84.35797184,YES,6ea25669-f6fc-32d2-a03f-ab756ee390cb,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_001247,EL CONCHO,Rural,10.82568813,-84.44299562,YES,92516fb8-d2c7-38a7-848f-47baa048bd2c,YES,4G,Good,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_001259,DIOCESANO PADRE ELADIO SANCHO,Urban,10.32514395,-84.42563065,NO,d7e0ffb8-c39e-3b4a-9518-fced74923ade,YES,4G,Excellent,Fair,Fair,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_001317,LA UNION,Rural,10.36660349,-84.30321354,YES,0f3815b0-886f-39ec-a130-0dafa0f5ac74,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_001344,LAUREL GALAN,Rural,10.64865444,-84.43047806,YES,5b251f48-97c3-3aef-8749-9c1103b9e9ba,YES,4G,Excellent,Fair,Fair,None,0-5km,0-5km,0-5km,None,Kolbi ICE,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_001351,CERRO BLANCO,Rural,10.54652107,-84.23197283,YES,b245cb82-efb8-3de5-9e15-2ba45276a7ba,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_001367,PUEBLO VIEJO,Rural,10.35179405,-84.28100398,YES,b210ee5b-18ff-39a7-bc7f-0e9eae95090a,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_001369,LUIS DEMETRIO TINOCO,Rural,10.31491542,-84.18221277,YES,40f90398-3b81-3301-9e50-5e6a65b25549,YES,4G,Fair,Good,Good,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Claro,Claro,None,YES,YES,YES,No,-1,Ericsson
G_CRI_001413,SANTA ISABEL,Rural,10.45534079,-84.20104421,NO,758e67c5-4fbc-3973-8341-b5ade8770855,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,movistar,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_001415,SANTA ROSA,Rural,10.62408259,-84.52819423,YES,1f6ee261-b2e9-3e9d-b39d-4b527b746dd0,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_001416,SANTA ROSA,Rural,10.40350554,-84.38467683,YES,08aa8680-46a0-31a3-b8ba-601ab88c16c9,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_001470,RON RON ABAJO,Urban,10.30208229,-84.45921144,YES,191be87e-a5f5-308a-8c5b-8fbd6ead5138,YES,4G,Excellent,Fair,Fair,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_001477,VILLAS DE AYARCO,Urban,9.90159313,-84.01353197,YES,3894eb53-4615-3cb9-be84-22a97c193720,YES,4G,Fair,Good,Good,None,0-5km,0-5km,0-5km,None,movistar,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_001483,JABONCILLO,Rural,9.60359383,-83.7909023,YES,2b2f0964-0cdc-3424-8a22-7be4736517dd,YES,4G,Good,Fair,Fair,None,0-5km,0-5km,0-5km,None,movistar,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_001597,PATIO DE AGUA,Rural,9.80248299,-84.01037006,YES,1f682043-bc11-3b84-927f-6c9b0ab654d7,YES,4G,Fair,Good,Good,None,0-5km,0-5km,0-5km,None,Claro,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_001598,MANUEL AVILA CAMACHO,Urban,9.91798382,-83.87993512,YES,baa2ce4c-aeab-3076-bd02-50c7c589acc8,YES,4G,Excellent,Good,Fair,None,0-5km,0-5km,0-5km,None,movistar,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_001607,LA ESPERANZA,Urban,9.68307811,-83.88665153,YES,9dbe2a4b-1675-3ec2-a6e2-7b9d2f04a2e9,YES,4G,Excellent,Good,Fair,None,0-5km,0-5km,0-5km,None,movistar,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
